script_file,section,command,args
0260,script,Message,6
0260,script,CloseMessage,
0260,script,SetFlag,393
0260,script,FadeScreen,6 1 0 0
0260,script,WaitFadeScreen,
0260,script,TakePhoto,91
0260,script,FacePlayer,
0260,script,LockAll,
0260,script,FadeScreen,6 1 1 0
0260,script,WaitFadeScreen,
0260,script,ClearFlag,393
0260,script,Message,7
0260,script,WaitButton,
0260,script,CloseMessage,
0260,script,ReleaseAll,
0260,script,End,
0260,function,SetWarpPosition,4 87 389
0260,function,SetWarpPosition,5 87 385
0260,function,SetWarpPosition,6 87 385
0260,function,CompareVarValue,0x40F9 2
0260,function,JumpIf,EQUAL Function#12
0260,function,CompareVarValue,0x40F9 3
0260,function,JumpIf,EQUAL Function#12
0260,function,CompareVarValue,0x40F9 5
0260,function,JumpIf,GREATER/EQUAL Function#13
0260,function,CheckFlag,393
0260,function,JumpIf,LESS Function#14
0260,function,ClearFlag,393
0260,function,End,
0260,function,CompareVarValue,0x40F9 2
0260,function,JumpIf,EQUAL Function#12
0260,function,CompareVarValue,0x40F9 3
0260,function,JumpIf,EQUAL Function#12
0260,function,CompareVarValue,0x40F9 5
0260,function,JumpIf,GREATER/EQUAL Function#13
0260,function,CheckFlag,393
0260,function,JumpIf,LESS Function#14
0260,function,ClearFlag,393
0260,function,End,
0260,function,Message,1
0260,function,WaitButton,
0260,function,CloseMessage,
0260,function,ReleaseAll,
0260,function,End,
0260,function,SetWarpPosition,4 87 385
0260,function,SetWarpPosition,5 87 385
0260,function,SetWarpPosition,6 87 389
0260,function,End,
0260,function,SetWarpPosition,4 87 389
0260,function,SetWarpPosition,5 87 385
0260,function,SetWarpPosition,6 87 385
0260,function,End,
0260,function,End,
0260,function,TextPlayerName,0
0260,function,Message,4
0260,function,CloseMessage,
0260,function,Movement,Overworld.5 Action#1
0260,function,WaitMovement,
0260,function,SetFlag,343
0260,function,ReleaseAll,
0260,function,End,
0260,function,CompareVarValue,0x800C 3
0260,function,JumpIf,DIFFERENT Function#15
0260,function,Movement,Overworld.5 Action#3
0260,function,Jump,Function#9
0260,function,WaitMovement,
0260,function,TextPlayerName,0
0260,function,Message,4
0260,function,CloseMessage,
0260,function,Movement,Overworld.5 Action#1
0260,function,WaitMovement,
0260,function,SetFlag,343
0260,function,ReleaseAll,
0260,function,End,
0260,function,Message,8
0260,function,WaitButton,
0260,function,CloseMessage,
0260,function,ReleaseAll,
0260,function,End,
0260,function,Message,9
0260,function,WaitButton,
0260,function,CloseMessage,
0260,function,ReleaseAll,
0260,function,End,
0260,function,SetFlag,772
0260,function,End,
0260,function,SetWarpPosition,4 87 385
0260,function,SetWarpPosition,5 87 385
0260,function,SetWarpPosition,6 87 389
0260,function,Jump,Function#12
0260,function,CheckFlag,2404
0260,function,JumpIf,EQUAL Function#16
0260,function,Jump,Function#12
0260,function,Movement,Overworld.5 Action#4
0260,function,WaitMovement,
0260,function,TextPlayerName,0
0260,function,Message,4
0260,function,CloseMessage,
0260,function,Movement,Overworld.5 Action#1
0260,function,WaitMovement,
0260,function,SetFlag,343
0260,function,ReleaseAll,
0260,function,End,
0260,function,CheckPokeGearRematch,32 0x4001
0260,function,CompareVarValue,0x4001 0
0260,function,JumpIf,DIFFERENT Function#12
0260,function,GetDayOfWeek,0x4002
0260,function,CompareVarValue,0x4002 0
0260,function,JumpIf,DIFFERENT Function#17
0260,function,ClearFlag,772
0260,function,Jump,Function#18
0260,function,SetFlag,772
0260,function,End,
0260,function,End,
0260,action,WalkOnSpotNorth8,0x1
0260,action,End,
0260,action,WalkOnSpotSouth8,0x1
0260,action,End,
0260,action,WalkOnSpotWest8,0x1
0260,action,End,
0260,action,WalkOnSpotEast8,0x1
0260,action,End,
0261,script,PlayFanfare,SEQ_SE_CONFIRM
0261,script,LockAll,
0261,script,FacePlayer,
0261,script,GetCommonMessageArchive,2 0x800C
0261,script,MessageFromArchive,0x800C 0
0261,script,OpenTouchScreen,
0261,script,YesNoTouchScreen,0x800C
0261,script,CloseTouchScreen,
0261,script,CompareVarValue,0x800C 1
0261,script,JumpIf,EQUAL Function#1
0261,script,CheckAlbumPhoto,0x800C
0261,script,CompareVarValue,0x800C 1
0261,script,JumpIf,EQUAL Function#2
0261,script,GetCommonMessageArchive,2 0x800C
0261,script,MessageFromArchive,0x800C 1
0261,script,CloseMessage,
0261,script,LockFollowingPoke,0
0261,script,WaitFollowingPoke,
0261,script,SetFollowingPokeMovement,55
0261,script,GetPlayerDirection,0x800C
0261,script,CompareVarValue,0x800C 0
0261,script,JumpIf,DIFFERENT Function#3
0261,script,Movement,Player Action#1
0261,script,Movement,Overworld.1 Action#2
0261,script,Jump,Function#4
0261,script,CheckFlag,393
0261,script,JumpIf,LESS Function#5
0261,script,ClearFlag,393
0261,script,End,
0261,script,SetIconBoard,0 1 13 0x800C
0261,script,ShowBoard,3
0261,script,WaitBoard,
0261,script,CloseBoard,0x800C
0261,script,CommonScript,2000
0261,script,End,
0261,function,GetCommonMessageArchive,2 0x800C
0261,function,MessageFromArchive,0x800C 5
0261,function,WaitButton,
0261,function,CloseMessage,
0261,function,ReleaseAll,
0261,function,End,
0261,function,GetCommonMessageArchive,2 0x800C
0261,function,MessageFromArchive,0x800C 3
0261,function,WaitButton,
0261,function,CloseMessage,
0261,function,ReleaseAll,
0261,function,End,
0261,function,CompareVarValue,0x800C 1
0261,function,JumpIf,DIFFERENT Function#6
0261,function,Movement,Player Action#3
0261,function,Jump,Function#4
0261,function,WaitMovement,
0261,function,WaitFollowingPoke,
0261,function,LockFollowingPoke,1
0261,function,SetFollowingPokeMovement,48
0261,function,CheckPokemonAlive,0x800C
0261,function,CompareVarValue,0x800C 1
0261,function,JumpIf,DIFFERENT Function#7
0261,function,Movement,Following Action#4
0261,function,WaitMovement,
0261,function,SetFlag,393
0261,function,FadeScreen,6 1 0 0
0261,function,WaitFadeScreen,
0261,function,TakePhoto,37
0261,function,LockAll,
0261,function,FadeScreen,6 1 1 0
0261,function,WaitFadeScreen,
0261,function,ClearFlag,393
0261,function,GetCommonMessageArchive,2 0x800C
0261,function,MessageFromArchive,0x800C 2
0261,function,WaitButton,
0261,function,CloseMessage,
0261,function,ReleaseAll,
0261,function,End,
0261,function,GetDayOfWeek,0x4000
0261,function,CompareVarValue,0x4000 5
0261,function,JumpIf,EQUAL Function#8
0261,function,CompareVarValue,0x4000 0
0261,function,JumpIf,EQUAL Function#8
0261,function,SetFlag,638
0261,function,End,
0261,function,Movement,Player Action#5
0261,function,Movement,Overworld.1 Action#2
0261,function,WaitMovement,
0261,function,WaitFollowingPoke,
0261,function,LockFollowingPoke,1
0261,function,SetFollowingPokeMovement,48
0261,function,CheckPokemonAlive,0x800C
0261,function,CompareVarValue,0x800C 1
0261,function,JumpIf,DIFFERENT Function#7
0261,function,Movement,Following Action#4
0261,function,WaitMovement,
0261,function,SetFlag,393
0261,function,FadeScreen,6 1 0 0
0261,function,WaitFadeScreen,
0261,function,TakePhoto,37
0261,function,LockAll,
0261,function,FadeScreen,6 1 1 0
0261,function,WaitFadeScreen,
0261,function,ClearFlag,393
0261,function,GetCommonMessageArchive,2 0x800C
0261,function,MessageFromArchive,0x800C 2
0261,function,WaitButton,
0261,function,CloseMessage,
0261,function,ReleaseAll,
0261,function,End,
0261,function,SetFlag,393
0261,function,FadeScreen,6 1 0 0
0261,function,WaitFadeScreen,
0261,function,TakePhoto,37
0261,function,LockAll,
0261,function,FadeScreen,6 1 1 0
0261,function,WaitFadeScreen,
0261,function,ClearFlag,393
0261,function,GetCommonMessageArchive,2 0x800C
0261,function,MessageFromArchive,0x800C 2
0261,function,WaitButton,
0261,function,CloseMessage,
0261,function,ReleaseAll,
0261,function,End,
0261,function,ClearFlag,638
0261,function,End,
0261,action,WalkEast8,0x1
0261,action,WalkNorth8,0x2
0261,action,WalkWest8,0x1
0261,action,WalkNorth8,0x3
0261,action,WalkOnSpotSouth8,0x1
0261,action,End,
0261,action,Delay8,0x1
0261,action,WalkOnSpotNorth8,0x1
0261,action,End,
0261,action,WalkNorth8,0x3
0261,action,WalkOnSpotSouth8,0x1
0261,action,End,
0261,action,WalkEast8,0x1
0261,action,WalkNorth8,0x1
0261,action,FaceSouth,0x1
0261,action,End,
0261,action,WalkNorth8,0x1
0261,action,WalkWest8,0x1
0261,action,WalkNorth8,0x3
0261,action,WalkOnSpotSouth8,0x1
0261,action,End,
0262,script,MecScript,
0262,script,LockAll,
0262,script,CMD_721,0x800C
0262,script,CompareVarValue,0x800C 0
0262,script,JumpIf,EQUAL Function#1
0262,script,CompareVarValue,0x800C 1
0262,script,JumpIf,DIFFERENT Function#2
0262,script,Message,8
0262,script,Jump,Function#3
0262,script,MecScript,
0262,script,LockAll,
0262,script,CMD_719,0x8000 0x8001
0262,script,CompareVarValue,0x8000 255
0262,script,JumpIf,EQUAL Function#4
0262,script,CMD_718,0 0x8000
0262,script,Message,6
0262,script,OpenTouchScreen,
0262,script,YesNoTouchScreen,0x800C
0262,script,CompareVarValue,0x800C 1
0262,script,JumpIf,EQUAL Function#5
0262,script,FadeScreen,6 1 0 0
0262,script,WaitFadeScreen,
0262,script,CloseMessage,
0262,script,CMD_720,0x8001
0262,script,FadeScreen,6 1 1 0
0262,script,WaitFadeScreen,
0262,script,Message,7
0262,script,WaitButton,
0262,script,CloseMessage,
0262,script,CloseTouchScreen,
0262,script,ReleaseAll,
0262,script,End,
0262,script,MecScript,
0262,script,LockAll,
0262,script,PlayFanfare,SEQ_SE_DP_PINPON
0262,script,Message,0
0262,script,CloseMessage,
0262,script,Call,Function#6
0262,script,ReleaseAll,
0262,script,End,
0262,script,MecScript,
0262,script,LockAll,
0262,script,PlayFanfare,SEQ_SE_DP_PINPON
0262,script,Message,1
0262,script,CloseMessage,
0262,script,Call,Function#6
0262,script,ReleaseAll,
0262,script,End,
0262,script,MecScript,
0262,script,LockAll,
0262,script,PlayFanfare,SEQ_SE_DP_PINPON
0262,script,Message,2
0262,script,CloseMessage,
0262,script,Call,Function#6
0262,script,ReleaseAll,
0262,script,End,
0262,script,SetVar,0x40E3 2
0262,script,SetSafariFlag,1 0
0262,script,End,
0262,script,MecScript,
0262,script,LockAll,
0262,script,Message,3
0262,script,OpenTouchScreen,
0262,script,YesNoTouchScreen,0x800C
0262,script,CloseTouchScreen,
0262,script,CloseMessage,
0262,script,CompareVarValue,0x800C 0
0262,script,JumpIf,DIFFERENT Function#7
0262,script,Call,Function#6
0262,script,ReleaseAll,
0262,script,End,
0262,function,Message,4
0262,function,OpenTouchScreen,
0262,function,YesNoTouchScreen,0x800C
0262,function,CompareVarValue,0x800C 1
0262,function,JumpIf,EQUAL Function#8
0262,function,FadeScreen,6 1 0 0
0262,function,WaitFadeScreen,
0262,function,CloseMessage,
0262,function,CMD_717,0x800C
0262,function,FadeScreen,6 1 1 0
0262,function,WaitFadeScreen,
0262,function,CompareVarValue,0x800C 255
0262,function,JumpIf,EQUAL Function#9
0262,function,CMD_718,0 0x800C
0262,function,Message,5
0262,function,WaitButton,
0262,function,CloseMessage,
0262,function,CloseTouchScreen,
0262,function,ReleaseAll,
0262,function,End,
0262,function,CompareVarValue,0x800C 2
0262,function,JumpIf,DIFFERENT Function#10
0262,function,Message,9
0262,function,Jump,Function#3
0262,function,WaitButton,
0262,function,Jump,Function#8
0262,function,CloseTouchScreen,
0262,function,ReleaseAll,
0262,function,End,
0262,function,CloseMessage,
0262,function,CloseTouchScreen,
0262,function,ReleaseAll,
0262,function,End,
0262,function,SetSafariFlag,1 0
0262,function,CompareVarValue,0x40E3 3
0262,function,JumpIf,DIFFERENT Function#11
0262,function,FadeScreen,6 1 0 0
0262,function,WaitFadeScreen,
0262,function,Warp,173 0 19 2 Down
0262,function,FadeScreen,6 1 1 0
0262,function,WaitFadeScreen,
0262,function,Jump,Function#12
0262,function,ReleaseAll,
0262,function,End,
0262,function,CloseMessage,
0262,function,CloseTouchScreen,
0262,function,ReleaseAll,
0262,function,End,
0262,function,CloseTouchScreen,
0262,function,ReleaseAll,
0262,function,End,
0262,function,Message,10
0262,function,WaitButton,
0262,function,Jump,Function#8
0262,function,FadeScreen,6 1 0 0
0262,function,WaitFadeScreen,
0262,function,Warp,173 0 5 2 Down
0262,function,FadeScreen,6 1 1 0
0262,function,WaitFadeScreen,
0262,function,SetVar,0x40E3 2
0262,function,Return,
0262,function,SetVar,0x40E3 2
0262,function,Return,
0263,script,PlayFanfare,SEQ_SE_CONFIRM
0263,script,LockAll,
0263,script,FacePlayer,
0263,script,OverlayManager,3 0
0263,script,ShowSpecialCurrency,1 21 1
0263,script,CheckFlag,255
0263,script,JumpIf,EQUAL Function#1
0263,script,SetFlag,255
0263,script,TextNumber,0 1
0263,script,Message,15
0263,script,Jump,Function#2
0263,function,TextNumber,0 1
0263,function,Message,0
0263,function,Jump,Function#2
0263,function,Message,1
0263,function,OpenTouchScreen,
0263,function,MultiTouchLocalText,1 1 0 1 0x800C
0263,function,CreateMultiTouchBox,2 255 0
0263,function,CreateMultiTouchBox,3 255 1
0263,function,CreateMultiTouchBox,4 255 2
0263,function,CloseMultiTouch,
0263,function,SetVarFromVariable,0x8008 0x800C
0263,function,CompareVarValue,0x8008 0
0263,function,JumpIf,EQUAL Function#3
0263,function,CompareVarValue,0x8008 1
0263,function,JumpIf,EQUAL Function#4
0263,function,Jump,Function#5
0263,function,TextNumber,2 1
0263,function,Message,7
0263,function,YesNoTouchScreen,0x800C
0263,function,CompareVarValue,0x800C 1
0263,function,JumpIf,EQUAL Function#5
0263,function,CheckBP,1 0x800C
0263,function,CompareVarValue,0x800C 0
0263,function,JumpIf,EQUAL Function#6
0263,function,TakeBP,1
0263,function,UpdateSpecialCurrency,1
0263,function,Message,10
0263,function,FadeScreen,6 1 0 0
0263,function,WaitFadeScreen,
0263,function,CMD_815,0
0263,function,HideSpecialCurrency,
0263,function,CloseMessage,
0263,function,ScratchOffScreen,
0263,function,GetScratchCardPrize,0 0x4000 0x4001
0263,function,GetScratchCardPrize,1 0x4002 0x4003
0263,function,GetScratchCardPrize,2 0x4004 0x4005
0263,function,ReleaseScriptApp,
0263,function,ReturnScreen,
0263,function,FadeScreen,6 1 1 0
0263,function,WaitFadeScreen,
0263,function,SetVar,0x8000 0
0263,function,Call,Function#7
0263,function,CompareVarValue,0x8000 0
0263,function,JumpIf,EQUAL Function#8
0263,function,TextNumber,0 0x8000
0263,function,Message,11
0263,function,CompareVarValue,0x4001 0
0263,function,CallIf,DIFFERENT Function#9
0263,function,CompareVarValue,0x4003 0
0263,function,CallIf,DIFFERENT Function#10
0263,function,CompareVarValue,0x4005 0
0263,function,CallIf,DIFFERENT Function#11
0263,function,Message,5
0263,function,Jump,Function#12
0263,function,Message,6
0263,function,Jump,Function#2
0263,function,CloseTouchScreen,
0263,function,Message,5
0263,function,Jump,Function#13
0263,function,CloseTouchScreen,
0263,function,Message,14
0263,function,Jump,Function#13
0263,function,CompareVarValue,0x4001 0
0263,function,CallIf,DIFFERENT Function#14
0263,function,CompareVarValue,0x4003 0
0263,function,CallIf,DIFFERENT Function#14
0263,function,CompareVarValue,0x4005 0
0263,function,CallIf,DIFFERENT Function#14
0263,function,Return,
0263,function,Message,5
0263,function,Jump,Function#12
0263,function,CompareVarValue,0x4001 1
0263,function,JumpIf,GREATER Function#15
0263,function,TextItem,0 0x4000
0263,function,Jump,Function#16
0263,function,CompareVarValue,0x4003 1
0263,function,JumpIf,GREATER Function#17
0263,function,TextItem,0 0x4002
0263,function,Jump,Function#18
0263,function,CompareVarValue,0x4005 1
0263,function,JumpIf,GREATER Function#19
0263,function,TextItem,0 0x4004
0263,function,Jump,Function#20
0263,function,WaitButton,
0263,function,CloseMessage,
0263,function,OverlayManager,3 1
0263,function,ReleaseAll,
0263,function,End,
0263,function,WaitButton,
0263,function,CloseMessage,
0263,function,HideSpecialCurrency,
0263,function,OverlayManager,3 1
0263,function,ReleaseAll,
0263,function,End,
0263,function,IncrementVar,0x8000 1
0263,function,Return,
0263,function,TextItemPlural,0 0x4000
0263,function,TextNumber,1 0x4001
0263,function,CheckItemSpace,0x4000 0x4001 0x800C
0263,function,CompareVarValue,0x800C 0
0263,function,JumpIf,EQUAL Function#21
0263,function,PlaySound,SEQ_ME_ITEM
0263,function,Message,13
0263,function,GiveItem,0x4000 0x4001 0x800C
0263,function,WaitSound,
0263,function,WaitAB,
0263,function,Return,
0263,function,TextNumber,1 0x4001
0263,function,CheckItemSpace,0x4000 0x4001 0x800C
0263,function,CompareVarValue,0x800C 0
0263,function,JumpIf,EQUAL Function#21
0263,function,PlaySound,SEQ_ME_ITEM
0263,function,Message,13
0263,function,GiveItem,0x4000 0x4001 0x800C
0263,function,WaitSound,
0263,function,WaitAB,
0263,function,Return,
0263,function,TextItemPlural,0 0x4002
0263,function,TextNumber,1 0x4003
0263,function,CheckItemSpace,0x4002 0x4003 0x800C
0263,function,CompareVarValue,0x800C 0
0263,function,JumpIf,EQUAL Function#21
0263,function,PlaySound,SEQ_ME_ITEM
0263,function,Message,13
0263,function,GiveItem,0x4002 0x4003 0x800C
0263,function,WaitSound,
0263,function,WaitAB,
0263,function,Return,
0263,function,TextNumber,1 0x4003
0263,function,CheckItemSpace,0x4002 0x4003 0x800C
0263,function,CompareVarValue,0x800C 0
0263,function,JumpIf,EQUAL Function#21
0263,function,PlaySound,SEQ_ME_ITEM
0263,function,Message,13
0263,function,GiveItem,0x4002 0x4003 0x800C
0263,function,WaitSound,
0263,function,WaitAB,
0263,function,Return,
0263,function,TextItemPlural,0 0x4004
0263,function,TextNumber,1 0x4005
0263,function,CheckItemSpace,0x4004 0x4005 0x800C
0263,function,CompareVarValue,0x800C 0
0263,function,JumpIf,EQUAL Function#21
0263,function,PlaySound,SEQ_ME_ITEM
0263,function,Message,13
0263,function,GiveItem,0x4004 0x4005 0x800C
0263,function,WaitSound,
0263,function,WaitAB,
0263,function,Return,
0263,function,TextNumber,1 0x4005
0263,function,CheckItemSpace,0x4004 0x4005 0x800C
0263,function,CompareVarValue,0x800C 0
0263,function,JumpIf,EQUAL Function#21
0263,function,PlaySound,SEQ_ME_ITEM
0263,function,Message,13
0263,function,GiveItem,0x4004 0x4005 0x800C
0263,function,WaitSound,
0263,function,WaitAB,
0263,function,Return,
0263,function,Message,12
0263,function,Return,
0264,script,PlayFanfare,SEQ_SE_CONFIRM
0264,script,LockAll,
0264,script,SetVar,0x8000 1
0264,script,Jump,Function#1
0264,script,PlayFanfare,SEQ_SE_CONFIRM
0264,script,LockAll,
0264,script,SetVar,0x8000 1
0264,script,Jump,Function#2
0264,script,PlayFanfare,SEQ_SE_CONFIRM
0264,script,LockAll,
0264,script,SetVar,0x8000 2
0264,script,Jump,Function#3
0264,script,PlayFanfare,SEQ_SE_CONFIRM
0264,script,LockAll,
0264,script,SetVar,0x8000 5
0264,script,Jump,Function#4
0264,script,PlayFanfare,SEQ_SE_CONFIRM
0264,script,LockAll,
0264,script,SetVar,0x8000 4
0264,script,Jump,Function#5
0264,script,PlayFanfare,SEQ_SE_CONFIRM
0264,script,LockAll,
0264,script,SetVar,0x8000 6
0264,script,Jump,Function#6
0264,function,Call,Function#7
0264,function,Call,Function#8
0264,function,SetVarFromVariable,0x8008 0x8001
0264,function,CompareVarValue,0x8008 3
0264,function,JumpIf,EQUAL Function#9
0264,function,CompareVarValue,0x8008 0xFFFE
0264,function,JumpIf,EQUAL Function#9
0264,function,Call,Function#10
0264,function,Jump,Function#1
0264,function,Call,Function#7
0264,function,Call,Function#8
0264,function,SetVarFromVariable,0x8008 0x8001
0264,function,CompareVarValue,0x8008 3
0264,function,JumpIf,EQUAL Function#9
0264,function,CompareVarValue,0x8008 0xFFFE
0264,function,JumpIf,EQUAL Function#9
0264,function,Call,Function#10
0264,function,Jump,Function#2
0264,function,Call,Function#7
0264,function,Call,Function#8
0264,function,SetVarFromVariable,0x8008 0x8001
0264,function,CompareVarValue,0x8008 3
0264,function,JumpIf,EQUAL Function#9
0264,function,CompareVarValue,0x8008 0xFFFE
0264,function,JumpIf,EQUAL Function#9
0264,function,Call,Function#10
0264,function,Jump,Function#3
0264,function,Call,Function#7
0264,function,Call,Function#8
0264,function,SetVarFromVariable,0x8008 0x8001
0264,function,CompareVarValue,0x8008 3
0264,function,JumpIf,EQUAL Function#9
0264,function,CompareVarValue,0x8008 0xFFFE
0264,function,JumpIf,EQUAL Function#9
0264,function,Call,Function#10
0264,function,Jump,Function#4
0264,function,Call,Function#7
0264,function,Call,Function#8
0264,function,SetVarFromVariable,0x8008 0x8001
0264,function,CompareVarValue,0x8008 3
0264,function,JumpIf,EQUAL Function#9
0264,function,CompareVarValue,0x8008 0xFFFE
0264,function,JumpIf,EQUAL Function#9
0264,function,Call,Function#10
0264,function,Jump,Function#5
0264,function,Call,Function#7
0264,function,Call,Function#8
0264,function,SetVarFromVariable,0x8008 0x8001
0264,function,CompareVarValue,0x8008 3
0264,function,JumpIf,EQUAL Function#9
0264,function,CompareVarValue,0x8008 0xFFFE
0264,function,JumpIf,EQUAL Function#9
0264,function,Call,Function#10
0264,function,Jump,Function#6
0264,function,Message,0
0264,function,OpenTouchScreen,
0264,function,Return,
0264,function,MultiTouchLocalText,1 1 0 1 0x8001
0264,function,CreateMultiTouchBox,1 255 0
0264,function,CreateMultiTouchBox,2 255 1
0264,function,CreateMultiTouchBox,3 255 2
0264,function,CreateMultiTouchBox,4 255 3
0264,function,CloseMultiTouch,
0264,function,Return,
0264,function,CloseMessage,
0264,function,CloseTouchScreen,
0264,function,ReleaseAll,
0264,function,End,
0264,function,FadeScreen,6 1 0 0
0264,function,WaitFadeScreen,
0264,function,CloseMessage,
0264,function,Call,Function#11
0264,function,Return,
0264,function,CMD_631,0x8001 0x8000 0x8003
0264,function,ReturnScreen,
0264,function,FadeScreen,6 1 1 0
0264,function,WaitFadeScreen,
0264,function,Return,
0265,script,PlayFanfare,SEQ_SE_CONFIRM
0265,script,LockAll,
0265,script,FacePlayer,
0265,script,GetDaycareNames,
0265,script,GetDaycareStatus,0x800C
0265,script,CompareVarValue,0x800C 1
0265,script,JumpIf,EQUAL Function#1
0265,script,CompareVarValue,0x800C 2
0265,script,JumpIf,EQUAL Function#2
0265,script,CompareVarValue,0x800C 3
0265,script,JumpIf,EQUAL Function#3
0265,script,CompareVarValue,0x408E 4
0265,script,JumpIf,EQUAL Function#4
0265,script,Message,0
0265,script,WaitButton,
0265,script,CloseMessage,
0265,script,ReleaseAll,
0265,script,End,
0265,script,PlayFanfare,SEQ_SE_CONFIRM
0265,script,LockAll,
0265,script,FacePlayer,
0265,script,ShowMoney,20 2
0265,script,GetDaycareStatus,0x800C
0265,script,CompareVarValue,0x800C 1
0265,script,JumpIf,EQUAL Function#5
0265,script,CompareVarValue,0x800C 2
0265,script,JumpIf,EQUAL Function#6
0265,script,CompareVarValue,0x800C 3
0265,script,JumpIf,EQUAL Function#7
0265,script,Message,21
0265,script,OpenTouchScreen,
0265,script,YesNoTouchScreen,0x800C
0265,script,CompareVarValue,0x800C 0
0265,script,JumpIf,EQUAL Function#8
0265,script,CloseTouchScreen,
0265,script,Message,26
0265,script,WaitButton,
0265,script,CloseMessage,
0265,script,HideMoney,
0265,script,ReleaseAll,
0265,script,End,
0265,function,CMD_149,5
0265,function,Message,1
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#9
0265,function,Message,10
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#9
0265,function,CloseTouchScreen,
0265,function,ClearFlag,103
0265,function,RemoveDayCareEgg,
0265,function,CompareVarValue,0x408E 3
0265,function,JumpIf,DIFFERENT Function#10
0265,function,Message,12
0265,function,SetVar,0x408E 4
0265,function,SetFlag,2450
0265,function,Jump,Function#4
0265,function,GetDaycareNames,
0265,function,Message,2
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,GetDaycareNames,
0265,function,Message,9
0265,function,GetDayCareMonCompatibility,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#11
0265,function,CompareVarValue,0x800C 1
0265,function,JumpIf,EQUAL Function#12
0265,function,CompareVarValue,0x800C 2
0265,function,JumpIf,EQUAL Function#13
0265,function,Jump,Function#14
0265,function,TextPlayerName,0
0265,function,GenderMessage,13 14
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CloseTouchScreen,
0265,function,CompareVarValue,0x800C 1
0265,function,JumpIf,EQUAL Function#15
0265,function,SetFlag,2462
0265,function,Message,15
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,25
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,30
0265,function,SetVar,0x8000 0
0265,function,Call,Function#16
0265,function,Message,24
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#8
0265,function,Message,37
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#17
0265,function,CloseTouchScreen,
0265,function,Jump,Function#18
0265,function,Message,30
0265,function,SetVar,0x8000 0
0265,function,Call,Function#16
0265,function,SetVar,0x8000 1
0265,function,Call,Function#16
0265,function,Message,37
0265,function,OpenTouchScreen,
0265,function,YesNoTouchScreen,0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#17
0265,function,CloseTouchScreen,
0265,function,Message,29
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,ReleaseAll,
0265,function,End,
0265,function,CountPartyBornPokemon,0x800C
0265,function,CompareVarValue,0x800C 1
0265,function,JumpIf,EQUAL Function#19
0265,function,CountTotalAlivePokemon,0x800C
0265,function,CompareVarValue,0x800C 2
0265,function,JumpIf,EQUAL Function#20
0265,function,Message,22
0265,function,CloseMessage,
0265,function,HideMoney,
0265,function,FadeScreen,6 1 0 0
0265,function,WaitFadeScreen,
0265,function,SetVar,0x800C 0
0265,function,CMD_551,0x800C
0265,function,CMD_552,0x8000 0x800C
0265,function,CompareVarValue,0x800C 0
0265,function,JumpIf,EQUAL Function#21
0265,function,PokemonSummaryScreen,0 0x8000 MOVE__
0265,function,GetMoveSelection,0 0x800C
0265,function,Jump,Function#22
0265,function,CloseTouchScreen,
0265,function,GetPartyCount,0x800C
0265,function,CompareVarValue,0x800C 6
0265,function,JumpIf,DIFFERENT Function#23
0265,function,Message,4
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,Message,3
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,CompareVarValue,0x408E 4
0265,function,JumpIf,DIFFERENT Function#24
0265,function,Message,47
0265,function,Jump,Function#4
0265,function,CompareVarValue,0x408E 4
0265,function,JumpIf,DIFFERENT Function#25
0265,function,Message,48
0265,function,Jump,Function#4
0265,function,CompareVarValue,0x408E 4
0265,function,JumpIf,DIFFERENT Function#26
0265,function,Message,49
0265,function,Jump,Function#4
0265,function,CompareVarValue,0x408E 4
0265,function,JumpIf,DIFFERENT Function#27
0265,function,Message,50
0265,function,Jump,Function#4
0265,function,ClearFlag,2462
0265,function,CMD_149,5
0265,function,Message,16
0265,function,WaitButton,
0265,function,CloseMessage,
0265,function,ReleaseAll,
0265,function,End,
0265,function,CheckDaycareLevelGain,0x800C 0x8000
