Item_ID,Item_Name,Pocket
1531,ITEM_VEL3634,Items
1532,ITEM_VEL3485,Items
1533,ITEM_VEL3734,Items
1534,ITEM_AQR8232,Items
1535,ITEM_AQR8414,Items
1536,ITEM_AQR8709,Items
1537,ITEM_AQR8518,Items
1538,ITEM_AQR7950,Items
1539,ITEM_AQR8499,Items
1540,ITEM_AQR8610,Items
1541,ITEM_AQR8264,Items
1542,ITEM_CRU4853,Items
1543,ITEM_CRU4730,Items
1544,ITEM_CRU4763,Items
1545,ITEM_CRU4700,Items
1546,ITEM_CRU4656,Items
1547,ITEM_PSA8728,Items
1548,ITEM_TRA6217,Items
1549,ITEM_CAP7776,Items
1550,ITEM_CAP7754,Items
1551,ITEM_CAP8278,Items
1552,ITEM_CAP8322,Items
1553,ITEM_CAP7773,Items
1554,ITEM_SGE7479,Items
1555,ITEM_CAR2326,Items
1556,ITEM_CAR3685,Items
1557,ITEM_CAR3307,Items
1558,ITEM_CAR3699,Items
1559,ITEM_DRA5744,Items
1560,ITEM_DRA5291,Items
1561,ITEM_DRA6705,Items
1562,ITEM_DRA6536,Items
1563,ITEM_DRA7310,Items
1564,ITEM_DRA6688,Items
1565,ITEM_DRA4434,Items
1566,ITEM_DRA6370,Items
1567,ITEM_DRA7462,Items
1568,ITEM_DRA6396,Items
1569,ITEM_DRA6132,Items
1570,ITEM_DRA6636,Items
1571,ITEM_CVN4915,Items
1572,ITEM_CVN4785,Items
1573,ITEM_CVN4846,Items
1574,ITEM_AQL7595,Items
1575,ITEM_AQL7557,Items
1576,ITEM_AQL7525,Items
1577,ITEM_AQL7602,Items
1578,ITEM_AQL7235,Items
1579,ITEM_MAX_HONEY,Items
1580,ITEM_MAX_MUSHROOMS,Items
1581,ITEM_GALARICA_TWIG,Items
1582,ITEM_GALARICA_CUFF,Items
1583,ITEM_STYLE_CARD,Items
1584,ITEM_ARMOR_PASS,Items
1585,ITEM_ROTOM_BIKE_SPARKLING_WHITE,Items
1586,ITEM_ROTOM_BIKE_GLISTENING_BLACK,Items
1587,ITEM_EXP_CHARM,Key Items
1588,ITEM_ARMORITE_ORE,Items
1589,ITEM_MARK_CHARM,Items
1590,ITEM_REINS_OF_UNITY_FUSE,Key Items
1591,ITEM_REINS_OF_UNITY_UNFUSE,Items
1592,ITEM_GALARICA_WREATH,Items
1593,ITEM_LEGENDARY_CLUE_1,Items
1594,ITEM_LEGENDARY_CLUE_2,Items
1595,ITEM_LEGENDARY_CLUE_3,Items
1596,ITEM_LEGENDARY_CLUE_UNKNOWN_1596,Items
1597,ITEM_CROWN_PASS,Items
1598,ITEM_WOODEN_CROWN,Key Items
1599,ITEM_RADIANT_PETAL,Items
1600,ITEM_WHITE_MANE_HAIR,Items
1601,ITEM_BLACK_MANE_HAIR,Items
1602,ITEM_ICEROOT_CARROT,Key Items
1603,ITEM_SHADEROOT_CARROT,Key Items
1604,ITEM_DYNITE_ORE,Items
1605,ITEM_CARROT_SEEDS,Items
1606,ITEM_ABILITY_PATCH,Medicine
1607,ITEM_REINS_OF_UNITY_NOT_SURE,Items
1608,ITEM_TIME_BALM,Items
1609,ITEM_SPACE_BALM,Items
1610,ITEM_MYSTERIOUS_BALM,Items
1611,ITEM_LINKING_CORD,Items
1612,ITEM_HOMETOWN_MUFFIN,Items
1613,ITEM_APRICORN,Items
1614,ITEM_JUBILIFE_MUFFIN,Items
1615,ITEM_AUX_POWERGUARD,Items
1616,ITEM_DIRE_HIT_PLA,Items
1617,ITEM_CHOICE_DUMPLING,Items
1618,ITEM_TWICE_SPICED_RADISH,Items
1619,ITEM_SWAP_SNACK,Items
1620,ITEM_CASTER_FERN,Items
1621,ITEM_SEED_OF_MASTERY,Items
1622,ITEM_POKE_BALL_PLA_UNUSED,Items
1623,ITEM_UNKNOWN_1623,Items
1624,ITEM_ETERNAL_ICE,Items
1625,ITEM_UXIES_CLAW,Items
1626,ITEM_AZELFS_FANG,Items
1627,ITEM_MESPRITS_PLUME,Items
1628,ITEM_TUMBLESTONE,Items
1629,ITEM_CELESTICA_FLUTE,Items
1630,ITEM_REMEDY,Items
1631,ITEM_FINE_REMEDY,Items
1632,ITEM_DAZZLING_HONEY,Items
1633,ITEM_HEARTY_GRAINS,Items
1634,ITEM_PLUMP_BEANS,Items
1635,ITEM_SPRINGY_MUSHROOM,Items
1636,ITEM_CRUNCHY_SALT,Items
1637,ITEM_WOOD,Items
1638,ITEM_KINGS_LEAF,Items
1639,ITEM_MARSH_BALM,Items
1640,ITEM_POKE_BALL_RECIPE,Items
1641,ITEM_GREAT_BALL_RECIPE,Items
1642,ITEM_ULTRA_BALL_RECIPE,Items
1643,ITEM_FEATHER_BALL_RECIPE,Items
1644,ITEM_POKESHI_DOLL_RECIPE,Items
1645,ITEM_UNKNOWN_1645,Items
1646,ITEM_SMOKE_BOMB_RECIPE,Items
1647,ITEM_SCATTER_BANG_RECIPE,Items
1648,ITEM_STICKY_GLOB_RECIPE,Items
1649,ITEM_STAR_PIECE_RECIPE,Items
1650,ITEM_MUSHROOM_CAKE_RECIPE,Items
1651,ITEM_BUGWORT_RECIPE,Items
1652,ITEM_HONEY_CAKE_RECIPE,Items
1653,ITEM_GRAIN_CAKE_RECIPE,Items
1654,ITEM_BEAN_CAKE_RECIPE,Items
1655,ITEM_SALT_CAKE_RECIPE,Items
1656,ITEM_POTION_RECIPE,Items
1657,ITEM_SUPER_POTION_RECIPE,Items
1658,ITEM_HYPER_POTION_RECIPE,Items
1659,ITEM_MAX_POTION_RECIPE,Items
1660,ITEM_FULL_RESTORE_RECIPE,Items
1661,ITEM_REMEDY_RECIPE,Items
1662,ITEM_FINE_REMEDY_RECIPE,Items
1663,ITEM_SUPERB_REMEDY_RECIPE,Items
1664,ITEM_OLD_GATEAU_RECIPE,Items
1665,ITEM_JUBILIFE_MUFFIN_RECIPE,Items
1666,ITEM_FULL_HEAL_RECIPE,Items
1667,ITEM_REVIVE_RECIPE,Items
1668,ITEM_MAX_REVIVE_RECIPE,Items
1669,ITEM_MAX_ETHER_RECIPE,Items
1670,ITEM_MAX_ELIXIR_RECIPE,Items
1671,ITEM_STEALTH_SPRAY_RECIPE,Items
1672,ITEM_UNKNOWN_1672,Items
1673,ITEM_AUX_POWER_RECIPE,Items
1674,ITEM_AUX_GUARD_RECIPE_RECIPE,Items
1675,ITEM_DIRE_HIT_RECIPE,Items
1676,ITEM_AUX_EVASION_RECIPE,Items
1677,ITEM_AUX_POWERGUARD_RECIPE,Items
1678,ITEM_FOREST_BALM,Items
1679,ITEM_IRON_CHUNK,Items
1680,ITEM_UNKNOWN_1680,Items
1681,ITEM_BLACK_TUMBLESTONE,Items
1682,ITEM_SKY_TUMBLESTONE,Items
1683,ITEM_UNKNOWN_1683,Items
1684,ITEM_BALL_OF_MUD,Items
1685,ITEM_UNKNOWN_1685,Items
1686,ITEM_POP_POD,Items
1687,ITEM_SOOTFOOT_ROOT,Items
1688,ITEM_SPOILED_APRICORN,Items
1689,ITEM_SNOWBALL_PLA,Items
1690,ITEM_STICKY_GLOB,Items
1691,ITEM_BLACK_AUGURITE,Items
1692,ITEM_PEAT_BLOCK,Items
1693,ITEM_STEALTH_SPRAY,Items
1694,ITEM_MEDICINAL_LEEK,Items
1695,ITEM_VIVICHOKE,Items
1696,ITEM_PEP_UP_PLANT,Items
1697,ITEM_UNKNOWN_1697,Items
1698,ITEM_UNKNOWN_1698,Items
1699,ITEM_TEMPTING_CHARM_B,Items
1700,ITEM_TEMPTING_CHARM_P,Items
1701,ITEM_SWORDCAP,Items
1702,ITEM_IRON_BARKTONGUE,Items
1703,ITEM_DOPPEL_BONNETS,Items
1704,ITEM_DIRESHROOM,Items
1705,ITEM_SAND_RADISH,Items
1706,ITEM_TEMPTING_CHARM_T,Items
1707,ITEM_TEMPTING_CHARM_Y,Items
1708,ITEM_CANDY_TRUFFLE,Items
1709,ITEM_CAKE_LURE_BASE,Items
1710,ITEM_POKE_BALL_PLA,Items
1711,ITEM_GREAT_BALL_PLA,Items
1712,ITEM_ULTRA_BALL_PLA,Items
1713,ITEM_FEATHER_BALL,Items
1714,ITEM_UNKNOWN_1714,Items
1715,ITEM_UNKNOWN_1715,Items
1716,ITEM_SCATTER_BANG,Items
1717,ITEM_SMOKE_BOMB,Items
1718,ITEM_UNKNOWN_1718,Items
1719,ITEM_UNKNOWN_1719,Items
1720,ITEM_POKESHI_DOLL,Items
1721,ITEM_VOLCANO_BALM,Items
1722,ITEM_MOUNTAIN_BALM,Items
1723,ITEM_SNOW_BALM,Items
1724,ITEM_HONEY_CAKE,Items
1725,ITEM_GRAIN_CAKE,Items
1726,ITEM_BEAN_CAKE,Items
1727,ITEM_MUSHROOM_CAKE,Items
1728,ITEM_SALT_CAKE,Items
1729,ITEM_SWAP_SNACK_RECIPE,Items
1730,ITEM_CHOICE_DUMPLING_RECIPE,Items
1731,ITEM_TWICE_SPICED_RADISH_RECIPE,Items
1732,ITEM_SURVIVAL_CHARM_R,Items
1733,ITEM_SURVIVAL_CHARM_B,Items
1734,ITEM_SURVIVAL_CHARM_P,Items
1735,ITEM_SURVIVAL_CHARM_T,Items
1736,ITEM_SURVIVAL_CHARM_Y,Items
1737,ITEM_TORN_JOURNAL,Items
1738,ITEM_WARDING_CHARM_R,Items
1739,ITEM_WARDING_CHARM_B,Items
1740,ITEM_WARDING_CHARM_P,Items
1741,ITEM_WARDING_CHARM_T,Items
1742,ITEM_WARDING_CHARM_Y,Items
1743,ITEM_WALL_FRAGMENT,Items
1744,ITEM_BASCULEGION_FOOD,Items
1745,ITEM_OLD_JOURNAL,Items
1746,ITEM_WING_BALL,Items
1747,ITEM_JET_BALL,Items
1748,ITEM_HEAVY_BALL_PLA,Items
1749,ITEM_LEADEN_BALL,Items
1750,ITEM_GIGATON_BALL,Items
1751,ITEM_WING_BALL_RECIPE,Items
1752,ITEM_JET_BALL_RECIPE,Items
1753,ITEM_HEAVY_BALL_RECIPE,Items
1754,ITEM_HOPO_BERRY,Items
1755,ITEM_SUPERB_REMEDY,Items
1756,ITEM_AUX_POWER,Items
1757,ITEM_AUX_GUARD,Items
1758,ITEM_AUX_EVASION,Items
1759,ITEM_GRIT_DUST,Items
1760,ITEM_GRIT_GRAVEL,Items
1761,ITEM_GRIT_PEBBLE,Items
1762,ITEM_GRIT_ROCK,Items
1763,ITEM_SECRET_MEDICINE_PLA,Items
1764,ITEM_TEMPTING_CHARM_R,Items
1765,ITEM_LOST_SATCHEL_1,Items
1766,ITEM_LOST_SATCHEL_2,Items
1767,ITEM_LOST_SATCHEL_3,Items
1768,ITEM_LOST_SATCHEL_4,Items
1769,ITEM_LOST_SATCHEL_5,Items
1770,ITEM_UNKNOWN_1770,Items
1771,ITEM_ORIGIN_BALL,Items
1772,ITEM_UNKNOWN_1772,Items
1773,ITEM_UNKNOWN_1773,Items
1774,ITEM_UNKNOWN_1774,Items
1775,ITEM_UNKNOWN_1775,Items
1776,ITEM_ORIGIN_ORE,Items
1777,ITEM_ADAMANT_CRYSTAL,Items
1778,ITEM_LUSTROUS_GLOBE,Items
1779,ITEM_GRISEOUS_CORE,Items
1780,ITEM_BLANK_PLATE,Items
1781,ITEM_UNKNOWN_1781,Items
1782,ITEM_CRAFTING_KIT,Items
1783,ITEM_LEADEN_BALL_RECIPE,Items
1784,ITEM_GIGATON_BALL_RECIPE,Items
1785,ITEM_STRANGE_BALL,Items
1786,ITEM_POKEDEX,Items
1787,ITEM_OLD_VERSE_1,Items
1788,ITEM_OLD_VERSE_2,Items
1789,ITEM_OLD_VERSE_3,Items
1790,ITEM_OLD_VERSE_4,Items
1791,ITEM_UNKNOWN_1791,Items
1792,ITEM_OLD_VERSE_5,Items
1793,ITEM_OLD_VERSE_6,Items
1794,ITEM_OLD_VERSE_7,Items
1795,ITEM_OLD_VERSE_8,Items
1796,ITEM_OLD_VERSE_9,Items
1797,ITEM_OLD_VERSE_10,Items
1798,ITEM_OLD_VERSE_11,Items
1799,ITEM_OLD_VERSE_12,Items
1800,ITEM_OLD_VERSE_13,Items
1801,ITEM_OLD_VERSE_14,Items
1802,ITEM_OLD_VERSE_15,Items
1803,ITEM_OLD_VERSE_16,Items
1804,ITEM_OLD_VERSE_17,Items
1805,ITEM_OLD_VERSE_18,Items
1806,ITEM_OLD_VERSE_19,Items
1807,ITEM_OLD_VERSE_20,Items
1808,ITEM_MYSTERIOUS_SHARD_S,Items
1809,ITEM_MYSTERIOUS_SHARD_L,Items
1810,ITEM_DIGGER_DRILL,Items
1811,ITEM_KANTO_SLATE,Items
1812,ITEM_JOHTO_SLATE,Items
1813,ITEM_SOUL_SLATE,Items
1814,ITEM_RAINBOW_SLATE,Items
1815,ITEM_SQUALL_SLATE,Items
1816,ITEM_OCEANIC_SLATE,Items
1817,ITEM_TECTONIC_SLATE,Items
1818,ITEM_STRATOSPHERIC_SLATE,Items
1819,ITEM_GENOME_SLATE,Items
1820,ITEM_DISCOVERY_SLATE,Items
1821,ITEM_DISTORTION_SLATE,Items
1822,ITEM_DS_SOUNDS,Items
1823,ITEM_NONE_1823,Items
1824,ITEM_NONE_1824,Items
1825,ITEM_NONE_1825,Items
1826,ITEM_NONE_1826,Items
1827,ITEM_NONE_1827,Items
1828,ITEM_LEGEND_PLATE,Key Items
1829,ITEM_ROTOM_PHONE,Items
1830,ITEM_SANDWICH,Items
1831,ITEM_KORAIDONS_POKE_BALL,Items
1832,ITEM_MIRAIDONS_POKE_BALL,Items
1833,ITEM_TERA_ORB,Items
1834,ITEM_SCARLET_BOOK,Items
1835,ITEM_VIOLET_BOOK,Items
1836,ITEM_KOFUS_WALLET,Items
1837,ITEM_NONE_1837,Items
1838,ITEM_NONE_1838,Items
1839,ITEM_NONE_1839,Items
1840,ITEM_NONE_1840,Items
1841,ITEM_NONE_1841,Items
1842,ITEM_TINY_BAMBOO_SHOOT,Items
1843,ITEM_BIG_BAMBOO_SHOOT,Items
1844,ITEM_NONE_1844,Items
1845,ITEM_NONE_1845,Items
1846,ITEM_NONE_1846,Items
1847,ITEM_NONE_1847,Items
1848,ITEM_NONE_1848,Items
1849,ITEM_NONE_1849,Items
1850,ITEM_NONE_1850,Items
1851,ITEM_NONE_1851,Items
1852,ITEM_NONE_1852,Items
1853,ITEM_NONE_1853,Items
1854,ITEM_NONE_1854,Items
1855,ITEM_NONE_1855,Items
1856,ITEM_NONE_1856,Items
1857,ITEM_SCROLL_OF_DARKNESS,Key Items
1858,ITEM_SCROLL_OF_WATERS,Key Items
1859,ITEM_NONE_1859,Items
1860,ITEM_NONE_1860,Items
1861,ITEM_MALICIOUS_ARMOR,Items
1862,ITEM_NORMAL_TERA_SHARD,Items
1863,ITEM_FIRE_TERA_SHARD,Items
1864,ITEM_WATER_TERA_SHARD,Items
1865,ITEM_ELECTRIC_TERA_SHARD,Items
1866,ITEM_GRASS_TERA_SHARD,Items
1867,ITEM_ICE_TERA_SHARD,Items
1868,ITEM_FIGHTING_TERA_SHARD,Items
1869,ITEM_POISON_TERA_SHARD,Items
1870,ITEM_GROUND_TERA_SHARD,Items
1871,ITEM_FLYING_TERA_SHARD,Items
1872,ITEM_PSYCHIC_TERA_SHARD,Items
1873,ITEM_BUG_TERA_SHARD,Items
1874,ITEM_ROCK_TERA_SHARD,Items
1875,ITEM_GHOST_TERA_SHARD,Items
1876,ITEM_DRAGON_TERA_SHARD,Items
1877,ITEM_DARK_TERA_SHARD,Items
1878,ITEM_STEEL_TERA_SHARD,Items
1879,ITEM_FAIRY_TERA_SHARD,Items
1880,ITEM_BOOSTER_ENERGY,Items
1881,ITEM_ABILITY_SHIELD,Items
1882,ITEM_CLEAR_AMULET,Items
1883,ITEM_MIRROR_HERB,Items
1884,ITEM_PUNCHING_GLOVE,Items
1885,ITEM_COVERT_CLOAK,Items
1886,ITEM_LOADED_DICE,Items
1887,ITEM_NONE_1887,Items
1888,ITEM_BAGUETTE,Items
1889,ITEM_MAYONNAISE,Items
1890,ITEM_KETCHUP,Items
1891,ITEM_MUSTARD,Items
1892,ITEM_BUTTER,Items
1893,ITEM_PEANUT_BUTTER,Items
1894,ITEM_CHILI_SAUCE,Items
1895,ITEM_SALT,Items
1896,ITEM_PEPPER,Items
1897,ITEM_YOGURT,Items
1898,ITEM_WHIPPED_CREAM,Items
1899,ITEM_CREAM_CHEESE,Items
1900,ITEM_JAM,Items
1901,ITEM_MARMALADE,Items
1902,ITEM_OLIVE_OIL,Items
1903,ITEM_VINEGAR,Items
1904,ITEM_SWEET_HERBA_MYSTICA,Items
1905,ITEM_SALTY_HERBA_MYSTICA,Items
1906,ITEM_SOUR_HERBA_MYSTICA,Items
1907,ITEM_BITTER_HERBA_MYSTICA,Items
1908,ITEM_SPICY_HERBA_MYSTICA,Items
1909,ITEM_LETTUCE,Items
1910,ITEM_TOMATO,Items
1911,ITEM_CHERRY_TOMATOES,Items
1912,ITEM_CUCUMBER,Items
1913,ITEM_PICKLE,Items
1914,ITEM_ONION,Items
1915,ITEM_RED_ONION,Items
1916,ITEM_GREEN_BELL_PEPPER,Items
1917,ITEM_RED_BELL_PEPPER,Items
1918,ITEM_YELLOW_BELL_PEPPER,Items
1919,ITEM_AVOCADO,Items
1920,ITEM_BACON,Items
1921,ITEM_HAM,Items
1922,ITEM_PROSCIUTTO,Items
1923,ITEM_CHORIZO,Items
1924,ITEM_HERBED_SAUSAGE,Items
1925,ITEM_HAMBURGER,Items
1926,ITEM_KLAWF_STICK,Items
1927,ITEM_SMOKED_FILLET,Items
1928,ITEM_FRIED_FILLET,Items
1929,ITEM_EGG,Items
1930,ITEM_POTATO_TORTILLA,Items
1931,ITEM_TOFU,Items
1932,ITEM_RICE,Items
1933,ITEM_NOODLES,Items
1934,ITEM_POTATO_SALAD,Items
1935,ITEM_CHEESE,Items
1936,ITEM_BANANA,Items
1937,ITEM_STRAWBERRY,Items
1938,ITEM_APPLE,Items
1939,ITEM_KIWI,Items
1940,ITEM_PINEAPPLE,Items
1941,ITEM_JALAPENO,Items
1942,ITEM_HORSERADISH,Items
1943,ITEM_CURRY_POWDER,Items
1944,ITEM_WASABI,Items
1945,ITEM_WATERCRESS,Items
1946,ITEM_BASIL,Items
1947,ITEM_NONE_1947,Items
1948,ITEM_NONE_1948,Items
1949,ITEM_NONE_1949,Items
1950,ITEM_NONE_1950,Items
1951,ITEM_NONE_1951,Items
1952,ITEM_NONE_1952,Items
1953,ITEM_NONE_1953,Items
1954,ITEM_NONE_1954,Items
1955,ITEM_NONE_1955,Items
1956,ITEM_VENONAT_FANG,Items
1957,ITEM_DIGLETT_DIRT,Items
1958,ITEM_MEOWTH_FUR,Items
1959,ITEM_PSYDUCK_DOWN,Items
1960,ITEM_MANKEY_FUR,Items
1961,ITEM_GROWLITHE_FUR,Items
1962,ITEM_SLOWPOKE_CLAW,Items
1963,ITEM_MAGNEMITE_SCREW,Items
1964,ITEM_GRIMER_TOXIN,Items
1965,ITEM_SHELLDER_PEARL,Items
1966,ITEM_GASTLY_GAS,Items
1967,ITEM_DROWZEE_FUR,Items
1968,ITEM_VOLTORB_SPARKS,Items
1969,ITEM_SCYTHER_CLAW,Items
1970,ITEM_TAUROS_HAIR,Items
1971,ITEM_MAGIKARP_SCALES,Items
1972,ITEM_DITTO_GOO,Items
1973,ITEM_EEVEE_FUR,Items
1974,ITEM_DRATINI_SCALES,Items
1975,ITEM_PICHU_FUR,Items
1976,ITEM_IGGLYBUFF_FLUFF,Items
1977,ITEM_MAREEP_WOOL,Items
1978,ITEM_HOPPIP_LEAF,Items
1979,ITEM_SUNKERN_LEAF,Items
1980,ITEM_MURKROW_BAUBLE,Items
1981,ITEM_MISDREAVUS_TEARS,Items
1982,ITEM_GIRAFARIG_FUR,Items
1983,ITEM_PINECO_HUSK,Items
1984,ITEM_DUNSPARCE_SCALES,Items
1985,ITEM_QWILFISH_SPINES,Items
1986,ITEM_HERACROSS_CLAW,Items
1987,ITEM_SNEASEL_CLAW,Items
1988,ITEM_TEDDIURSA_CLAW,Items
1989,ITEM_DELIBIRD_PARCEL,Items
1990,ITEM_HOUNDOUR_FANG,Items
1991,ITEM_PHANPY_NAIL,Items
1992,ITEM_STANTLER_HAIR,Items
1993,ITEM_LARVITAR_CLAW,Items
1994,ITEM_WINGULL_FEATHER,Items
1995,ITEM_RALTS_DUST,Items
1996,ITEM_SURSKIT_SYRUP,Items
1997,ITEM_SHROOMISH_SPORES,Items
1998,ITEM_SLAKOTH_FUR,Items
1999,ITEM_MAKUHITA_SWEAT,Items
2000,ITEM_AZURILL_FUR,Items
2001,ITEM_SABLEYE_GEM,Items
2002,ITEM_MEDITITE_SWEAT,Items
2003,ITEM_GULPIN_MUCUS,Items
2004,ITEM_NUMEL_LAVA,Items
2005,ITEM_TORKOAL_COAL,Items
2006,ITEM_SPOINK_PEARL,Items
2007,ITEM_CACNEA_NEEDLE,Items
2008,ITEM_SWABLU_FLUFF,Items
2009,ITEM_ZANGOOSE_CLAW,Items
2010,ITEM_SEVIPER_FANG,Items
2011,ITEM_BARBOACH_SLIME,Items
2012,ITEM_SHUPPET_SCRAP,Items
2013,ITEM_TROPIUS_LEAF,Items
2014,ITEM_SNORUNT_FUR,Items
2015,ITEM_LUVDISC_SCALES,Items
2016,ITEM_BAGON_SCALES,Items
2017,ITEM_STARLY_FEATHER,Items
2018,ITEM_KRICKETOT_SHELL,Items
2019,ITEM_SHINX_FANG,Items
2020,ITEM_COMBEE_HONEY,Items
2021,ITEM_PACHIRISU_FUR,Items
2022,ITEM_BUIZEL_FUR,Items
2023,ITEM_SHELLOS_MUCUS,Items
2024,ITEM_DRIFLOON_GAS,Items
2025,ITEM_STUNKY_FUR,Items
2026,ITEM_BRONZOR_FRAGMENT,Items
2027,ITEM_BONSLY_TEARS,Items
2028,ITEM_HAPPINY_DUST,Items
2029,ITEM_SPIRITOMB_FRAGMENT,Items
2030,ITEM_GIBLE_SCALES,Items
2031,ITEM_RIOLU_FUR,Items
2032,ITEM_HIPPOPOTAS_SAND,Items
2033,ITEM_CROAGUNK_POISON,Items
2034,ITEM_FINNEON_SCALES,Items
2035,ITEM_SNOVER_BERRIES,Items
2036,ITEM_ROTOM_SPARKS,Items
2037,ITEM_PETILIL_LEAF,Items
2038,ITEM_BASCULIN_FANG,Items
2039,ITEM_SANDILE_CLAW,Items
2040,ITEM_ZORUA_FUR,Items
2041,ITEM_GOTHITA_EYELASH,Items
2042,ITEM_DEERLING_HAIR,Items
2043,ITEM_FOONGUS_SPORES,Items
2044,ITEM_ALOMOMOLA_MUCUS,Items
2045,ITEM_TYNAMO_SLIME,Items
2046,ITEM_AXEW_SCALES,Items
2047,ITEM_CUBCHOO_FUR,Items
2048,ITEM_CRYOGONAL_ICE,Items
2049,ITEM_PAWNIARD_BLADE,Items
2050,ITEM_RUFFLET_FEATHER,Items
2051,ITEM_DEINO_SCALES,Items
2052,ITEM_LARVESTA_FUZZ,Items
2053,ITEM_FLETCHLING_FEATHER,Items
2054,ITEM_SCATTERBUG_POWDER,Items
2055,ITEM_LITLEO_TUFT,Items
2056,ITEM_FLABEBE_POLLEN,Items
2057,ITEM_SKIDDO_LEAF,Items
2058,ITEM_SKRELP_KELP,Items
2059,ITEM_CLAUNCHER_CLAW,Items
2060,ITEM_HAWLUCHA_DOWN,Items
2061,ITEM_DEDENNE_FUR,Items
2062,ITEM_GOOMY_GOO,Items
2063,ITEM_KLEFKI_KEY,Items
2064,ITEM_BERGMITE_ICE,Items
2065,ITEM_NOIBAT_FUR,Items
2066,ITEM_YUNGOOS_FUR,Items
2067,ITEM_CRABRAWLER_SHELL,Items
2068,ITEM_ORICORIO_FEATHER,Items
2069,ITEM_ROCKRUFF_ROCK,Items
2070,ITEM_MAREANIE_SPIKE,Items
2071,ITEM_MUDBRAY_MUD,Items
2072,ITEM_FOMANTIS_LEAF,Items
2073,ITEM_SALANDIT_GAS,Items
2074,ITEM_BOUNSWEET_SWEAT,Items
2075,ITEM_ORANGURU_FUR,Items
2076,ITEM_PASSIMIAN_FUR,Items
2077,ITEM_SANDYGAST_SAND,Items
2078,ITEM_KOMALA_CLAW,Items
2079,ITEM_MIMIKYU_SCRAP,Items
2080,ITEM_BRUXISH_TOOTH,Items
2081,ITEM_CHEWTLE_CLAW,Items
2082,ITEM_SKWOVET_FUR,Items
2083,ITEM_ARROKUDA_SCALES,Items
2084,ITEM_ROOKIDEE_FEATHER,Items
2085,ITEM_TOXEL_SPARKS,Items
2086,ITEM_FALINKS_SWEAT,Items
2087,ITEM_CUFANT_TARNISH,Items
2088,ITEM_ROLYCOLY_COAL,Items
2089,ITEM_SILICOBRA_SAND,Items
2090,ITEM_INDEEDEE_FUR,Items
2091,ITEM_PINCURCHIN_SPINES,Items
2092,ITEM_SNOM_THREAD,Items
2093,ITEM_IMPIDIMP_HAIR,Items
2094,ITEM_APPLIN_JUICE,Items
2095,ITEM_SINISTEA_CHIP,Items
2096,ITEM_HATENNA_DUST,Items
2097,ITEM_STONJOURNER_STONE,Items
2098,ITEM_EISCUE_DOWN,Items
2099,ITEM_DREEPY_POWDER,Items
2100,ITEM_NONE_2100,Items
2101,ITEM_NONE_2101,Items
2102,ITEM_NONE_2102,Items
2103,ITEM_LECHONK_HAIR,Items
2104,ITEM_TAROUNTULA_THREAD,Items
2105,ITEM_NYMBLE_CLAW,Items
2106,ITEM_RELLOR_MUD,Items
2107,ITEM_GREAVARD_WAX,Items
2108,ITEM_FLITTLE_DOWN,Items
2109,ITEM_WIGLETT_SAND,Items
2110,ITEM_DONDOZO_WHISKER,Items
2111,ITEM_VELUZA_FILLET,Items
2112,ITEM_FINIZEN_MUCUS,Items
2113,ITEM_SMOLIV_OIL,Items
2114,ITEM_CAPSAKID_SEED,Items
2115,ITEM_TADBULB_MUCUS,Items
2116,ITEM_VAROOM_FUME,Items
2117,ITEM_ORTHWORM_TARNISH,Items
2118,ITEM_TANDEMAUS_FUR,Items
2119,ITEM_CETODDLE_GREASE,Items
2120,ITEM_FRIGIBAX_SCALES,Items
2121,ITEM_TATSUGIRI_SCALES,Items
2122,ITEM_CYCLIZAR_SCALES,Items
2123,ITEM_PAWMI_FUR,Items
2124,ITEM_NONE_2124,Items
2125,ITEM_NONE_2125,Items
2126,ITEM_WATTREL_FEATHER,Items
2127,ITEM_BOMBIRDIER_FEATHER,Items
2128,ITEM_SQUAWKABILLY_FEATHER,Items
2129,ITEM_FLAMIGO_DOWN,Items
2130,ITEM_KLAWF_CLAW,Items
2131,ITEM_NACLI_SALT,Items
2132,ITEM_GLIMMET_CRYSTAL,Items
2133,ITEM_SHROODLE_INK,Items
2134,ITEM_FIDOUGH_FUR,Items
2135,ITEM_MASCHIFF_FANG,Items
2136,ITEM_BRAMBLIN_TWIG,Items
2137,ITEM_GIMMIGHOUL_COIN,Items
2138,ITEM_NONE_2138,Items
2139,ITEM_NONE_2139,Items
2140,ITEM_NONE_2140,Items
2141,ITEM_NONE_2141,Items
2142,ITEM_NONE_2142,Items
2143,ITEM_NONE_2143,Items
2144,ITEM_NONE_2144,Items
2145,ITEM_NONE_2145,Items
2146,ITEM_NONE_2146,Items
2147,ITEM_NONE_2147,Items
2148,ITEM_NONE_2148,Items
2149,ITEM_NONE_2149,Items
2150,ITEM_NONE_2150,Items
2151,ITEM_NONE_2151,Items
2152,ITEM_NONE_2152,Items
2153,ITEM_NONE_2153,Items
2154,ITEM_NONE_2154,Items
2155,ITEM_NONE_2155,Items
2156,ITEM_TINKATINK_HAIR,Items
2157,ITEM_CHARCADET_SOOT,Items
2158,ITEM_TOEDSCOOL_FLAPS,Items
2159,ITEM_WOOPER_SLIME,Items
2160,ITEM_TM100_SV,TMs/HMs
2161,ITEM_TM101,TMs/HMs
2162,ITEM_TM102,TMs/HMs
