Item_ID,Item_Name,Price,Sell_Price,Hold_Effect,Hold_Effect_Param,Fling_Power,Fling_Effect,Prevent_Toss,Selectable,Field_Use_Func,Battle_Use_Func,Shop_Locations,Given_At_Locations
928,ITEM_LUNALIUM_Z_ITEM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
929,ITEM_ULTRANECROZIUM_Z_ITEM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
930,ITEM_MIMIKIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
931,ITEM_LYCANIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
932,ITEM_KOMMONIUM_Z_BAG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
933,ITEM_Z_POWER_RING,0,0,0,0,0,0,FALSE,FALSE,0,0,,
934,ITEM_PINK_PETAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
935,ITEM_ORANGE_PETAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
936,ITEM_BLUE_PETAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
937,ITEM_RED_PETAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
938,ITEM_GREEN_PETAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
939,ITEM_YELLOW_PETAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
940,ITEM_PURPLE_PETAL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
941,ITEM_RAINBOW_FLOWER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
942,ITEM_SURGE_BADGE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
945,ITEM_N_SOLARIZER_UNFUSE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
946,ITEM_N_LUNARIZER_UNFUSE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
947,ITEM_ILIMAS_NORMALIUM_Z,0,0,0,0,0,0,FALSE,FALSE,0,0,,
948,ITEM_LEFT_POKE_BALL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
949,ITEM_ROTO_HATCH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
950,ITEM_ROTO_BARGAIN,0,0,0,0,0,0,FALSE,FALSE,0,0,,
951,ITEM_ROTO_PRIZE_MONEY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
952,ITEM_ROTO_EXP_POINTS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
953,ITEM_ROTO_FRIENDSHIP,0,0,0,0,0,0,FALSE,FALSE,0,0,,
954,ITEM_ROTO_ENCOUNTER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
955,ITEM_ROTO_STEALTH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
956,ITEM_ROTO_HP_RESTORE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
957,ITEM_ROTO_PP_RESTORE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
958,ITEM_ROTO_BOOST,0,0,0,0,0,0,FALSE,FALSE,0,0,,
959,ITEM_ROTO_CATCH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
960,ITEM_HEALTH_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
961,ITEM_MIGHTY_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
962,ITEM_TOUGH_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
963,ITEM_SMART_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
964,ITEM_COURAGE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
965,ITEM_QUICK_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
966,ITEM_HEALTH_CANDY_L,0,0,0,0,0,0,FALSE,FALSE,0,0,,
967,ITEM_MIGHTY_CANDY_L,0,0,0,0,0,0,FALSE,FALSE,0,0,,
968,ITEM_TOUGH_CANDY_L,0,0,0,0,0,0,FALSE,FALSE,0,0,,
969,ITEM_SMART_CANDY_L,0,0,0,0,0,0,FALSE,FALSE,0,0,,
970,ITEM_COURAGE_CANDY_L,0,0,0,0,0,0,FALSE,FALSE,0,0,,
971,ITEM_QUICK_CANDY_L,0,0,0,0,0,0,FALSE,FALSE,0,0,,
972,ITEM_HEALTH_CANDY_XL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
973,ITEM_MIGHTY_CANDY_XL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
974,ITEM_TOUGH_CANDY_XL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
975,ITEM_SMART_CANDY_XL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
976,ITEM_COURAGE_CANDY_XL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
977,ITEM_QUICK_CANDY_XL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
978,ITEM_BULBASAUR_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
979,ITEM_CHARMANDER_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
980,ITEM_SQUIRTLE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
981,ITEM_CATERPIE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
982,ITEM_WEEDLE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
983,ITEM_PIDGEY_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
984,ITEM_RATTATA_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
985,ITEM_SPEAROW_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
986,ITEM_EKANS_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
987,ITEM_PIKACHU_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
988,ITEM_SANDSHREW_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
989,ITEM_NIDORAN_FEMALE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
990,ITEM_NIDORAN_MALE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
991,ITEM_CLEFAIRY_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
992,ITEM_VULPIX_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
993,ITEM_JIGGLYPUFF_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
994,ITEM_ZUBAT_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
995,ITEM_ODDISH_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
996,ITEM_PARAS_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
997,ITEM_VENONAT_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
998,ITEM_DIGLETT_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
999,ITEM_MEOWTH_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1000,ITEM_PSYDUCK_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1001,ITEM_MANKEY_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1002,ITEM_GROWLITHE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1003,ITEM_POLIWAG_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1004,ITEM_ABRA_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1005,ITEM_MACHOP_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1006,ITEM_BELLSPROUT_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1007,ITEM_TENTACOOL_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1008,ITEM_GEODUDE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1009,ITEM_PONYTA_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1010,ITEM_SLOWPOKE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1011,ITEM_MAGNEMITE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1012,ITEM_FARFETCHD_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1013,ITEM_DODUO_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1014,ITEM_SEEL_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1015,ITEM_GRIMER_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1016,ITEM_SHELLDER_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1017,ITEM_GASTLY_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1018,ITEM_ONIX_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1019,ITEM_DROWZEE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1020,ITEM_KRABBY_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1021,ITEM_VOLTORB_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1022,ITEM_EXEGGCUTE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1023,ITEM_CUBONE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1024,ITEM_HITMONLEE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1025,ITEM_HITMONCHAN_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1026,ITEM_LICKITUNG_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1027,ITEM_KOFFING_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1028,ITEM_RHYHORN_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1029,ITEM_CHANSEY_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1030,ITEM_TANGELA_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1031,ITEM_KANGASKHAN_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1032,ITEM_HORSEA_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1033,ITEM_GOLDEEN_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1034,ITEM_STARYU_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1035,ITEM_MR_MIME_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1036,ITEM_SCYTHER_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1037,ITEM_JYNX_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1038,ITEM_ELECTABUZZ_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1039,ITEM_PINSIR_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1040,ITEM_TAUROS_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1041,ITEM_MAGIKARP_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1042,ITEM_LAPRAS_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1043,ITEM_DITTO_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1044,ITEM_EEVEE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1045,ITEM_PORYGON_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1046,ITEM_OMANYTE_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1047,ITEM_KABUTO_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1048,ITEM_AERODACTYL_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1049,ITEM_SNORLAX_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1050,ITEM_ARTICUNO_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1051,ITEM_ZAPDOS_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1052,ITEM_MOLTRES_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1053,ITEM_DRATINI_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1054,ITEM_MEWTWO_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1055,ITEM_MEW_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1056,ITEM_MELTAN_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1057,ITEM_MAGMAR_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1058,ITEM_UNKNOWN_1058,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1059,ITEM_UNKNOWN_1059,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1060,ITEM_UNKNOWN_1060,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1061,ITEM_UNKNOWN_1061,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1062,ITEM_UNKNOWN_1062,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1063,ITEM_UNKNOWN_1063,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1064,ITEM_UNKNOWN_1064,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1065,ITEM_UNKNOWN_1065,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1066,ITEM_UNKNOWN_1066,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1067,ITEM_UNKNOWN_1067,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1068,ITEM_UNKNOWN_1068,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1069,ITEM_UNKNOWN_1069,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1070,ITEM_UNKNOWN_1070,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1071,ITEM_UNKNOWN_1071,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1072,ITEM_UNKNOWN_1072,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1073,ITEM_UNKNOWN_1073,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1074,ITEM_ENDORSEMENT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1076,ITEM_WISHING_STAR,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1077,ITEM_DYNAMAX_BAND,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1078,ITEM_UNKNOWN_1078,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1079,ITEM_UNKNOWN_1079,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1080,ITEM_FISHING_ROD_SWSH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1081,ITEM_ROTOM_BIKE_LAND_MODE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1082,ITEM_UNKNOWN_1082,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1083,ITEM_UNKNOWN_1083,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1084,ITEM_SAUSAGES,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1085,ITEM_BOBS_FOOD_TIN,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1086,ITEM_BACHS_FOOD_TIN,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1087,ITEM_TIN_OF_BEANS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1088,ITEM_BREAD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1089,ITEM_PASTA,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1090,ITEM_MIXED_MUSHROOMS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1091,ITEM_SMOKE_POKE_TAIL,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1092,ITEM_LARGE_LEEK,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1093,ITEM_FANCY_APPLE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1094,ITEM_BRITTLE_BONES,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1095,ITEM_PACK_OF_POTATOES,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1096,ITEM_PUNGENT_ROOT,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1097,ITEM_SALAD_MIX,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1098,ITEM_FRIED_FOOD,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1099,ITEM_BOILED_EGG,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1100,ITEM_CAMPING_GEAR,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1101,ITEM_UNKNOWN_1101,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1102,ITEM_UNKNOWN_1102,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1103,ITEM_RUSTED_SWORD,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1104,ITEM_RUSTED_SHIELD,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1105,ITEM_FOSSILIZED_BIRD,1000,500,0,0,100,0,FALSE,FALSE,0,0,,
1106,ITEM_FOSSILIZED_FISH,1000,500,0,0,100,0,FALSE,FALSE,0,0,,
1107,ITEM_FOSSILIZED_DRAKE,1000,500,0,0,100,0,FALSE,FALSE,0,0,,
1108,ITEM_FOSSILIZED_DINO,1000,500,0,0,100,0,FALSE,FALSE,0,0,,
1109,ITEM_STRAWBERRY_SWEET,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1110,ITEM_LOVE_SWEET,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1111,ITEM_BERRY_SWEET,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1112,ITEM_CLOVER_SWEET,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1113,ITEM_FLOWER_SWEET,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1114,ITEM_STAR_SWEET,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1115,ITEM_RIBBON_SWEET,200,100,0,0,30,0,FALSE,FALSE,0,0,,
1116,ITEM_SWEET_APPLE,2200,1100,0,0,30,0,FALSE,FALSE,20,0,,
1117,ITEM_TART_APPLE,2200,1100,0,0,30,0,FALSE,FALSE,20,0,,
1118,ITEM_THROAT_SPRAY,20000,10000,0,0,30,0,FALSE,FALSE,0,0,,
1119,ITEM_EJECT_PACK,30000,15000,0,0,30,0,FALSE,FALSE,0,0,,
1120,ITEM_HEAVY_DUTY_BOOTS,20000,10000,0,0,30,0,FALSE,FALSE,0,0,,
1121,ITEM_BLUNDER_POLICY,30000,15000,0,2,30,0,FALSE,FALSE,0,0,,
1122,ITEM_ROOM_SERVICE,20000,10000,0,0,30,0,FALSE,FALSE,0,0,,
1123,ITEM_UTILITY_UMBRELLA,15000,7500,0,0,30,0,FALSE,FALSE,0,0,,
1124,ITEM_EXP_CANDY_XS,20,10,0,0,30,0,FALSE,FALSE,0,0,,
1125,ITEM_EXP_CANDY_S,240,120,0,0,30,0,FALSE,FALSE,0,0,,
1126,ITEM_EXP_CANDY_M,1000,500,0,0,30,0,FALSE,FALSE,0,0,,
1127,ITEM_EXP_CANDY_L,3000,1500,0,0,30,0,FALSE,FALSE,0,0,,
1128,ITEM_EXP_CANDY_XL,10000,5000,0,0,30,0,FALSE,FALSE,0,0,,
1129,ITEM_DYNAMAX_CANDY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1252,ITEM_WISHING_PIECE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1253,ITEM_CRACKED_POT,1600,800,0,0,30,0,FALSE,FALSE,20,0,,
1254,ITEM_CHIPPED_POT,38000,19000,0,0,30,0,FALSE,FALSE,20,0,,
1255,ITEM_HI_TECH_EARBUDS,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1256,ITEM_FRUIT_BUNCH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1258,ITEM_SPICE_MIX,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1259,ITEM_FRESH_CREAM,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1260,ITEM_PACKAGED_CURRY,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1261,ITEM_COCONUT_MILK,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1262,ITEM_INSTANT_NOODLES,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1263,ITEM_PRECOOKED_BURGER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1264,ITEM_GIGANTAMIX,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1265,ITEM_WISHING_CHIP,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1266,ITEM_ROTOM_BIKE_WATER_MODE,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1268,ITEM_UNKNOWN_1268,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1269,ITEM_OLD_LETTER,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1270,ITEM_BAND_AUTOGRAPH,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1271,ITEM_SONIAS_BOOK,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1272,ITEM_UNKNOWN_1272,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1273,ITEM_UNKNOWN_1273,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1274,ITEM_UNKNOWN_1274,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1275,ITEM_UNKNOWN_1275,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1276,ITEM_UNKNOWN_1276,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1277,ITEM_UNKNOWN_1277,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1279,ITEM_AND458,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1280,ITEM_AND15,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1281,ITEM_AND337,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1282,ITEM_AND603,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1283,ITEM_AND390,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1284,ITEM_SGR6879,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1285,ITEM_SGR6859,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1286,ITEM_SGR6913,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1287,ITEM_SGR7348,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1288,ITEM_SGR7121,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1289,ITEM_SGR6746,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1290,ITEM_SGR7194,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1291,ITEM_SGR7337,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1292,ITEM_SGR7343,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1293,ITEM_SGR6812,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1294,ITEM_SGR7116,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1295,ITEM_SGR7264,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1296,ITEM_SGR7597,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1297,ITEM_DEL7882,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1298,ITEM_DEL7906,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1299,ITEM_DEL7852,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1300,ITEM_PSC596,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1301,ITEM_PSC361,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1302,ITEM_PSC510,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1303,ITEM_PSC437,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1304,ITEM_PSC8773,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1305,ITEM_LEP1865,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1306,ITEM_LEP1829,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1307,ITEM_BOO5340,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1308,ITEM_BOO5506,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1309,ITEM_BOO5435,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1310,ITEM_BOO5602,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1311,ITEM_BOO5733,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1312,ITEM_BOO5235,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1313,ITEM_BOO5351,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1314,ITEM_HYA3748,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1315,ITEM_HYA3903,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1316,ITEM_HYA3418,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1317,ITEM_HYA3482,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1318,ITEM_HYA3845,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1319,ITEM_ERI1084,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1320,ITEM_ERI472,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1321,ITEM_ERI1666,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1322,ITEM_ERI897,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1323,ITEM_ERI1231,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1324,ITEM_ERI874,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1325,ITEM_ERI1298,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1326,ITEM_ERI1325,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1327,ITEM_ERI984,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1328,ITEM_ERI1464,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1329,ITEM_ERI1393,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1330,ITEM_ERI850,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1331,ITEM_TAU1409,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1332,ITEM_TAU1457,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1333,ITEM_TAU1165,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1334,ITEM_TAU1791,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1335,ITEM_TAU1910,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1336,ITEM_TAU1346,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1337,ITEM_TAU1373,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1338,ITEM_TAU1412,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1339,ITEM_CMA2491,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1340,ITEM_CMA2693,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1341,ITEM_CMA2294,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1342,ITEM_CMA2827,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1343,ITEM_CMA2282,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1344,ITEM_CMA2618,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1345,ITEM_CMA2657,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1346,ITEM_CMA2646,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1347,ITEM_UMA4905,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1348,ITEM_UMA4301,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1349,ITEM_UMA5191,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1350,ITEM_UMA5054,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1351,ITEM_UMA4295,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1352,ITEM_UMA4660,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1353,ITEM_UMA4554,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1354,ITEM_UMA4069,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1355,ITEM_UMA3569,0,0,0,0,0,0,FALSE,FALSE,0,0,,
