event_file,maps,index,ow_id,overlay_entry,type,movement,flag,script,orientation,sight_range,x_range,y_range,x_map,x_matrix,y_map,y_matrix,z
0154,LOBA 06 SCHOO(H80),6,6,320,NORMAL,0,0x0000,4,0,0,0,0,3,0,9,0,0
0155,MELT 09 HS11(H116),0,0,325,NORMAL,14,0x0000,2,0,0,0,0,5,0,5,0,0
0155,MELT 09 HS11(H116),1,1,319,NORMAL,16,0x0000,3,2,0,0,0,7,0,3,0,0
0155,MELT 09 HS11(H116),2,2,995,NORMAL,5,0x0000,4,2,0,1,0,5,0,3,0,0
0156,DANB 06 HS13(H142),0,0,328,NORMAL,15,0x0000,3,1,0,0,0,8,0,6,0,0
0156,DANB 06 HS13(H142),1,1,146,NORMAL,3,0x0000,2,1,0,1,1,2,0,5,0,0
0157,DANB 07 HS14(H143),0,0,344,NORMAL,9,0x01AE,1,3,0,0,0,2,0,6,0,0
0157,DANB 07 HS14(H143),1,1,146,NORMAL,2,0x01AC,2,2,0,0,0,5,0,5,0,0
0157,DANB 07 HS14(H143),2,2,1017,NORMAL,3,0x01AC,3,0,0,1,1,8,0,7,0,0
0157,DANB 07 HS14(H143),3,3,1017,NORMAL,2,0x01AC,3,0,0,0,0,9,0,5,0,0
0158,,0,0,233,NORMAL,15,0x019E,2,1,0,0,0,4,0,4,0,0
0158,,1,1,316,NORMAL,2,0x0000,3,2,0,0,0,6,0,5,0,0
0158,,2,2,1015,NORMAL,14,0x01AB,4,0,0,0,0,7,0,5,0,0
0159,DANB 04 PM04(H140),0,0,334,NORMAL,17,0x0000,1,3,0,0,0,2,0,6,0,0
0159,DANB 04 PM04(H140),1,1,324,NORMAL,14,0x0000,3,0,0,0,0,10,0,3,0,0
0159,DANB 04 PM04(H140),2,2,315,NORMAL,5,0x0000,4,2,0,1,0,6,0,8,0,0
0159,DANB 04 PM04(H140),3,3,334,NORMAL,17,0x0000,2,3,0,0,0,2,0,4,0,0
0159,DANB 04 PM04(H140),4,4,299,NORMAL,0,0x02A8,10202,1,0,1,0,3,0,8,0,0
0159,DANB 04 PM04(H140),5,5,193,NORMAL,0,0x02A7,10201,1,0,1,0,2,0,8,0,0
0160,DANB 02 PC04(H138),0,0,329,NORMAL,3,0x0000,2,3,0,1,1,5,0,16,0,0
0160,DANB 02 PC04(H138),1,1,347,NORMAL,15,0x0000,3,1,0,0,0,12,0,12,0,0
0160,DANB 02 PC04(H138),2,2,341,NORMAL,2,0x0000,4,0,0,0,0,10,0,15,0,0
0160,DANB 02 PC04(H138),3,3,336,NORMAL,15,0x0000,9017,1,0,0,0,2,0,4,0,0
0160,DANB 02 PC04(H138),4,4,336,NORMAL,15,0x0000,9003,1,0,0,0,6,0,4,0,0
0160,DANB 02 PC04(H138),5,5,336,NORMAL,15,0x0000,9001,1,0,0,0,11,0,4,0,0
0160,DANB 02 PC04(H138),6,6,335,NORMAL,15,0x0000,1,1,0,0,0,8,0,11,0,0
0161,MELT 02 PCR03(H109),0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0161,MELT 02 PCR03(H109),1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0161,MELT 02 PCR03(H109),2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0162,DANB 03 PCR04(H139),0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0162,DANB 03 PCR04(H139),1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0162,DANB 03 PCR04(H139),2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0163,SYDT 02 PC05(H165),0,0,336,NORMAL,15,0x0000,9017,1,0,0,0,2,0,4,0,0
0163,SYDT 02 PC05(H165),1,1,336,NORMAL,15,0x0000,9003,1,0,0,0,6,0,4,0,0
0163,SYDT 02 PC05(H165),2,2,336,NORMAL,15,0x0000,9001,1,0,0,0,11,0,4,0,0
0163,SYDT 02 PC05(H165),3,3,335,NORMAL,15,0x0000,1,1,0,0,0,8,0,11,0,0
0163,SYDT 02 PC05(H165),4,4,347,NORMAL,15,0x0000,2,1,0,0,0,4,0,15,0,0
0163,SYDT 02 PC05(H165),5,5,327,NORMAL,15,0x0000,4,1,0,0,0,12,0,12,0,0
0163,SYDT 02 PC05(H165),6,6,328,NORMAL,0,0x0000,3,3,0,0,0,1,0,18,0,0
0164,SYDT 03 PCR05(H166),0,0,286,NORMAL,15,0x0000,9203,1,0,0,0,4,0,4,0,0
0164,SYDT 03 PCR05(H166),1,1,336,NORMAL,15,0x0000,9202,1,0,0,0,8,0,4,0,0
0164,SYDT 03 PCR05(H166),2,2,336,NORMAL,15,0x0000,9201,1,0,0,0,12,0,4,0,0
0165,SYDT 06 GV06(H241),0,0,319,NORMAL,4,0x0000,3,1,0,0,2,4,0,7,0,0
0165,SYDT 06 GV06(H241),1,1,325,NORMAL,16,0x0000,1,2,0,0,0,9,0,7,0,0
0165,SYDT 06 GV06(H241),2,2,994,NORMAL,16,0x0000,2,2,0,0,0,9,0,8,0,0
0166,TROO 01 GH 09(H410),0,0,394,NORMAL,15,0x0000,2,1,0,0,0,6,0,4,0,0
0167,,0,0,394,NORMAL,17,0x0000,1,3,0,0,0,1,0,12,0,0
0167,,1,1,394,NORMAL,15,0x0000,3,1,0,0,0,10,0,7,0,0
0167,,2,2,394,NORMAL,15,0x0000,2,1,0,0,0,4,0,4,0,0
0167,,3,3,394,NORMAL,15,0x0000,4,1,0,0,0,21,0,4,0,0
0167,,4,4,394,NORMAL,15,0x0000,5,1,0,0,0,18,0,4,0,0
0167,,5,5,341,NORMAL,15,0x0000,11,1,0,0,0,7,0,12,0,0
0167,,6,6,394,NORMAL,16,0x0000,12,2,0,0,0,22,0,8,0,0
0168,MANSION A5(H396),0,0,327,TRAINER,8,0x0000,3725,1,3,0,0,5,0,5,0,0
0169,,0,0,84,NORMAL,0,0x0000,10002,0,0,0,0,28,0,20,0,0
0169,,1,1,85,NORMAL,0,0x0011,10001,0,0,0,0,17,0,17,0,0
0169,,2,2,85,NORMAL,0,0x0012,10001,0,0,0,0,8,1,13,0,0
0169,,3,3,85,NORMAL,0,0x0013,10001,0,0,0,0,23,1,21,1,0
0169,,4,4,87,NORMAL,0,0x04C2,7017,0,0,0,0,10,0,13,0,0
0169,,5,5,87,NORMAL,0,0x04C3,7025,0,0,0,0,19,1,15,0,0
0169,,6,6,87,NORMAL,0,0x04C4,7027,0,0,0,0,24,1,11,1,0
0169,,7,7,87,NORMAL,0,0x04C5,7056,0,0,0,0,14,1,19,1,0
0169,,8,8,87,NORMAL,0,0x050C,7068,0,0,0,0,17,0,25,0,0
0169,,9,9,85,NORMAL,0,0x0010,10001,0,0,0,0,17,0,18,0,0
0170,WELL CAVE F2(H146),0,0,84,NORMAL,0,0x0000,10002,0,0,0,0,23,0,3,0,0
0170,WELL CAVE F2(H146),1,1,222,TRAINER,15,0x01A9,3100,1,4,0,0,10,1,11,0,0
0170,WELL CAVE F2(H146),2,2,222,TRAINER,17,0x01A9,3011,3,4,0,0,27,0,9,0,0
0170,WELL CAVE F2(H146),3,3,221,TRAINER,16,0x01A9,3012,2,3,0,0,5,1,7,0,0
0170,WELL CAVE F2(H146),4,4,294,NORMAL,15,0x01A9,3,1,1,0,0,27,0,3,0,0
0170,WELL CAVE F2(H146),5,5,414,NORMAL,15,0x01D5,2,1,0,0,0,31,0,6,0,0
0170,WELL CAVE F2(H146),6,6,414,NORMAL,15,0x01D5,1,1,0,0,0,29,0,3,0,0
0170,WELL CAVE F2(H146),7,7,233,NORMAL,15,0x01AA,0,1,0,0,0,21,0,26,0,0
0170,WELL CAVE F2(H146),8,8,87,NORMAL,0,0x0433,7026,0,0,0,0,2,1,5,0,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),0,0,50,TRAINER,0,0x0000,3444,3,4,0,0,15,1,30,3,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),1,1,50,TRAINER,0,0x0000,3445,2,4,0,0,19,1,30,3,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),2,2,50,TRAINER,2,0x0000,3446,0,5,0,0,9,1,27,0,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),3,3,50,TRAINER,9,0x0000,3447,1,5,0,0,22,0,25,0,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),4,4,50,TRAINER,0,0x0000,3448,3,4,0,0,31,0,24,6,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),5,5,319,TRAINER,0,0x0000,3449,2,4,0,0,3,1,24,6,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),6,6,50,TRAINER,8,0x0000,3450,1,5,0,0,11,0,17,0,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),7,7,319,TRAINER,0,0x0000,3451,0,7,0,0,20,0,2,4,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),8,8,319,TRAINER,0,0x0000,3452,1,7,0,0,20,0,29,3,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),9,9,50,TRAINER,0,0x0000,3453,3,4,0,0,19,0,10,6,0
0171,RELIC RUIN F3(H294); RELIC RUIN F2(H295); RELIC RUIN F1(H296),10,10,50,TRAINER,0,0x0000,3454,2,4,0,0,22,0,10,6,0
0172,,0,0,148,NORMAL,0,0x020A,2,0,0,0,0,1,1,29,0,0
0172,,1,1,87,NORMAL,0,0x0465,7002,0,0,0,0,14,1,19,0,0
0172,,2,2,87,NORMAL,0,0x0466,7406,0,0,0,0,1,1,4,1,0
0172,,3,3,87,NORMAL,0,0x0467,7050,0,0,0,0,25,0,15,0,0
0172,,4,4,85,NORMAL,0,0x0010,10001,0,0,0,0,1,1,31,0,0
0172,,5,5,85,NORMAL,0,0x0011,10001,0,0,0,0,1,1,0,1,0
0172,,6,6,85,NORMAL,0,0x0012,10001,0,0,0,0,1,1,1,1,0
0172,,7,7,85,NORMAL,0,0x0013,10001,0,0,0,0,11,1,19,0,0
0172,,8,8,85,NORMAL,0,0x0014,10001,0,0,0,0,13,1,21,0,0
0172,,9,9,85,NORMAL,0,0x0015,10001,0,0,0,0,15,1,20,0,0
0172,,10,10,85,NORMAL,0,0x0016,10001,0,0,0,0,10,1,21,0,0
0173,,0,0,318,TRAINER,0,0x0000,3067,1,1,0,0,15,0,22,0,0
0173,,1,1,318,TRAINER,0,0x0000,3066,3,4,0,0,7,0,20,0,0
0173,,2,2,316,TRAINER,0,0x0000,5009,1,1,0,0,3,0,7,0,0
0173,,3,3,316,TRAINER,0,0x0000,3009,1,1,0,0,2,0,7,0,0
0173,,4,4,318,TRAINER,0,0x0000,3068,1,1,0,0,15,0,7,0,0
0173,,5,5,353,NORMAL,0,0x02EA,2,1,0,0,0,9,0,5,0,0
0174,WELL CAVE F4(H148),0,0,338,NORMAL,3,0x0000,1,2,0,1,1,12,0,14,0,0
0174,WELL CAVE F4(H148),1,1,87,NORMAL,0,0x0434,7345,0,0,0,0,25,0,9,0,0
0174,WELL CAVE F4(H148),2,2,20,TRAINER,0,0x0000,3198,2,4,0,0,12,0,9,0,0
0174,WELL CAVE F4(H148),3,3,10,TRAINER,0,0x0000,3199,1,1,0,0,15,0,13,0,0
0175,MELT 08 BIKE(H115),0,0,328,NORMAL,0,0x0000,1,1,0,0,0,8,0,6,0,0
0176,,0,0,334,NORMAL,0,0x0000,1,1,0,0,0,7,0,3,0,0
0176,,1,1,427,NORMAL,0,0x0000,2,2,0,0,0,19,0,4,0,0
0176,,2,2,427,NORMAL,0,0x0000,3,2,0,0,0,19,0,6,0,0
0176,,3,3,323,NORMAL,0,0x0000,6,3,0,0,0,13,0,8,0,0
0176,,4,4,327,NORMAL,0,0x0000,7,2,0,0,0,16,0,10,0,0
0176,,5,5,341,NORMAL,0,0x02DA,4,2,0,0,0,11,0,9,0,0
0176,,6,6,341,NORMAL,0,0x0000,9,1,0,0,0,15,0,4,0,0
0176,,7,7,328,NORMAL,0,0x0000,5,3,0,0,0,3,0,9,0,0
0176,,8,8,332,NORMAL,0,0x0000,10,1,0,0,0,10,0,15,0,0
0176,,9,9,329,NORMAL,0,0x0000,8,2,0,0,0,6,0,7,0,0
0176,,10,10,87,NORMAL,0,0x04B0,7405,0,0,0,0,2,0,15,0,0
0177,,0,0,325,NORMAL,16,0x0000,1,2,0,0,0,3,0,5,0,0
0177,,1,1,319,NORMAL,0,0x01D0,2,1,0,1,0,7,0,8,0,0
0178,BAIR 01 PC07(H251),0,0,335,NORMAL,15,0x0000,1,1,0,0,0,8,0,11,0,0
0178,BAIR 01 PC07(H251),1,1,336,NORMAL,15,0x0000,9017,1,0,0,0,2,0,4,0,0
0178,BAIR 01 PC07(H251),2,2,336,NORMAL,15,0x0000,9003,1,0,0,0,6,0,4,0,0
0178,BAIR 01 PC07(H251),3,3,336,NORMAL,15,0x0000,9001,1,0,0,0,11,0,4,0,0
0178,BAIR 01 PC07(H251),4,4,367,NORMAL,0,0x0000,2,1,0,0,0,15,0,12,0,0
0178,BAIR 01 PC07(H251),5,5,332,NORMAL,2,0x0000,4,2,0,0,0,5,0,14,0,0
0178,BAIR 01 PC07(H251),6,6,316,NORMAL,0,0x0000,3,3,0,0,0,3,0,17,0,0
0179,A HQ1 F2(H62),0,0,322,NORMAL,2,0x01B8,6,3,0,0,0,5,0,10,0,0
0179,A HQ1 F2(H62),1,1,326,NORMAL,0,0x0000,5,2,0,0,0,24,0,7,0,0
0179,A HQ1 F2(H62),2,2,1004,NORMAL,0,0x0000,4,1,0,0,0,20,0,5,0,0
0179,A HQ1 F2(H62),3,3,34,NORMAL,0,0x01B8,7,3,0,0,0,3,0,5,0,0
0179,A HQ1 F2(H62),4,4,222,TRAINER,0,0x01B7,3186,1,2,0,0,13,0,5,0,0
0179,A HQ1 F2(H62),5,5,221,TRAINER,0,0x01B7,3197,0,4,0,0,14,0,12,0,0
0179,A HQ1 F2(H62),6,6,222,TRAINER,18,0x01B7,3187,1,2,0,0,7,0,10,0,0
0179,A HQ1 F2(H62),7,7,222,TRAINER,0,0x01B7,3185,3,2,0,0,3,0,14,0,0
0179,A HQ1 F2(H62),8,8,326,NORMAL,0,0x0000,11,1,0,0,0,18,0,12,0,0
0179,A HQ1 F2(H62),9,9,325,NORMAL,0,0x0000,10,2,0,0,0,24,0,11,0,0
0180,A HQ1 F3(H63),0,0,222,TRAINER,0,0x01B7,3188,1,3,0,0,9,0,5,0,0
0180,A HQ1 F3(H63),1,1,222,TRAINER,0,0x01B7,3189,1,2,0,0,17,0,12,0,0
0180,A HQ1 F3(H63),2,2,29,TRAINER,0,0x01B7,3470,0,2,0,0,13,0,14,0,0
0180,A HQ1 F3(H63),3,3,322,NORMAL,0,0x0000,4,0,0,0,0,3,0,9,0,0
0180,A HQ1 F3(H63),4,4,326,NORMAL,0,0x0000,6,2,0,0,0,24,0,14,0,0
0180,A HQ1 F3(H63),5,5,322,NORMAL,0,0x01B8,5,0,0,0,0,7,0,13,0,0
0180,A HQ1 F3(H63),6,6,222,TRAINER,0,0x01B7,3190,0,2,0,0,21,0,7,0,0
0180,A HQ1 F3(H63),7,7,257,NORMAL,0,0x01BF,7,0,0,0,0,23,0,11,0,0
0180,A HQ1 F3(H63),8,8,257,NORMAL,0,0x01BF,7,0,0,0,0,24,0,11,0,0
0181,A HQ1 F4(H64),0,0,29,TRAINER,0,0x01B7,3471,0,4,0,0,4,0,9,0,0
0181,A HQ1 F4(H64),1,1,222,TRAINER,0,0x01B7,3191,1,4,0,0,8,0,5,0,0
0181,A HQ1 F4(H64),2,2,221,TRAINER,0,0x01B7,8,0,0,0,0,24,0,11,0,0
0181,A HQ1 F4(H64),3,3,294,TRAINER,0,0x01B7,3705,0,3,0,0,23,0,8,0,0
0181,A HQ1 F4(H64),4,4,389,NORMAL,0,0x0000,5,3,0,0,0,21,0,11,0,0
0181,A HQ1 F4(H64),5,5,1008,NORMAL,0,0x0000,6,3,0,0,0,21,0,12,0,0
0181,A HQ1 F4(H64),6,6,332,NORMAL,0,0x01B8,4,0,0,0,0,9,0,11,0,0
0181,A HQ1 F4(H64),7,7,323,NORMAL,0,0x0000,7,2,0,0,0,24,0,12,0,0
0181,A HQ1 F4(H64),8,8,87,NORMAL,0,0x0441,7002,0,0,0,0,25,0,7,0,0
0182,A HQ1 F5(H65),0,0,341,NORMAL,0,0x02C6,3,0,0,0,0,5,0,13,0,0
0182,A HQ1 F5(H65),1,1,223,TRAINER,0,0x01B7,3477,3,4,0,0,11,0,4,0,0
0182,A HQ1 F5(H65),2,2,293,NORMAL,0,0x02C7,3,0,0,0,0,5,0,13,0,0
0183,A HQ1 F6(H66),0,0,224,NORMAL,0,0x01B7,2,1,0,0,0,7,0,6,0,0
0183,A HQ1 F6(H66),1,1,341,NORMAL,0,0x01B8,0,1,0,0,0,6,0,4,0,0
0184,DEPART 1 F1(H168),0,0,427,NORMAL,0,0x0000,1,3,0,0,0,7,0,7,0,0
0184,DEPART 1 F1(H168),1,1,341,NORMAL,2,0x0000,2,1,0,0,0,11,0,4,0,0
0184,DEPART 1 F1(H168),2,2,329,NORMAL,0,0x0000,3,2,0,0,0,22,0,6,0,0
0184,DEPART 1 F1(H168),3,3,146,NORMAL,4,0x0000,4,2,0,0,0,20,0,9,0,0
0184,DEPART 1 F1(H168),4,4,299,NORMAL,0,0x02A8,10202,3,0,0,0,5,0,10,0,0
0184,DEPART 1 F1(H168),5,5,193,NORMAL,0,0x02A7,10201,3,0,0,0,5,0,9,0,0
0185,DEPART 1 F2(H169),0,0,334,NORMAL,0,0x0000,1,2,0,0,0,23,0,7,0,0
0185,DEPART 1 F2(H169),1,1,334,NORMAL,0,0x0000,2,2,0,0,0,23,0,5,0,0
0185,DEPART 1 F2(H169),2,2,345,NORMAL,3,0x0000,3,1,0,0,0,18,0,10,0,0
0185,DEPART 1 F2(H169),3,3,319,NORMAL,3,0x0000,4,1,0,0,0,10,0,4,0,0
0185,DEPART 1 F2(H169),4,4,341,NORMAL,45,0x0000,5,3,0,0,0,6,0,7,0,0
0186,DEPART 1 F3(H170),0,0,334,NORMAL,0,0x0000,1,2,0,0,0,23,0,7,0,0
0186,DEPART 1 F3(H170),1,1,377,NORMAL,3,0x0000,2,2,0,1,0,10,0,5,0,0
0186,DEPART 1 F3(H170),2,2,323,NORMAL,45,0x0000,3,3,0,0,0,5,0,10,0,0
0187,DEPART 1 F4(H171),0,0,334,NORMAL,0,0x0000,1,2,0,0,0,23,0,7,0,0
0187,DEPART 1 F4(H171),1,1,323,NORMAL,3,0x0000,2,0,0,0,0,19,0,11,0,0
0187,DEPART 1 F4(H171),2,2,146,NORMAL,3,0x0000,3,1,0,0,1,9,0,9,0,0
0187,DEPART 1 F4(H171),3,3,367,NORMAL,0,0x0000,4,3,0,0,0,1,0,4,0,0
0188,DEPART 1 F5(H172),0,0,334,NORMAL,0,0x0000,1,2,0,0,0,23,0,7,0,0
0188,DEPART 1 F5(H172),1,1,328,NORMAL,3,0x0000,2,0,0,0,0,19,0,11,0,0
0188,DEPART 1 F5(H172),2,2,332,NORMAL,0,0x0000,4,3,0,0,0,2,0,6,0,0
0188,DEPART 1 F5(H172),3,3,321,NORMAL,3,0x0000,3,3,0,2,0,12,0,3,0,0
0188,DEPART 1 F5(H172),4,4,325,NORMAL,0,0x01BE,7,2,0,0,0,23,0,5,0,0
0189,DEPART 1 F6(H173),0,0,322,NORMAL,4,0x0000,1,0,0,0,0,10,0,4,0,0
0189,DEPART 1 F6(H173),1,1,320,NORMAL,3,0x0000,2,2,0,0,0,17,0,9,0,0
0189,DEPART 1 F6(H173),2,2,427,NORMAL,16,0x0000,5,2,0,0,0,23,0,7,0,0
0189,DEPART 1 F6(H173),3,3,354,NORMAL,0,0x026F,8,1,0,0,0,3,0,6,0,0
0189,DEPART 1 F6(H173),4,4,427,NORMAL,16,0x0000,6,2,0,0,0,23,0,6,0,0
0190,,0,0,34,NORMAL,0,0x0000,1,1,0,0,0,6,0,8,0,0
0192,,0,0,330,NORMAL,0,0x01B0,4,2,0,0,0,10,0,17,0,0
0192,,1,1,324,NORMAL,0,0x01B2,2,2,0,0,0,10,0,21,0,0
0192,,2,2,323,NORMAL,0,0x01B3,3,2,0,0,0,10,0,22,0,0
0192,,3,3,331,NORMAL,0,0x01B1,1,2,0,0,0,10,0,28,0,0
0192,,4,4,377,TRAINER,0,0x01B8,3391,3,4,0,0,4,0,7,0,0
0192,,5,5,338,TRAINER,0,0x01B8,3392,2,4,0,0,11,0,9,0,0
0192,,6,6,377,TRAINER,0,0x01B8,3390,3,6,0,0,4,0,30,0,0
0192,,7,7,338,TRAINER,0,0x01B8,3232,2,6,0,0,10,0,2,1,0
0192,,8,8,222,NORMAL,0,0x01B4,10,1,0,0,0,15,0,6,0,0
0192,,9,9,333,NORMAL,0,0x01B8,6,2,0,0,0,22,0,7,0,0
0192,,10,10,328,NORMAL,0,0x01B8,7,2,0,0,0,22,0,8,0,0
0192,,11,11,256,NORMAL,0,0x01C0,11,0,0,0,0,25,0,30,0,0
0192,,12,12,232,NORMAL,0,0x0237,0,3,0,0,0,19,0,31,0,0
0192,,13,13,333,NORMAL,0,0x01B8,24,1,0,0,0,1,0,19,1,0
0193,DEPART 1 B1(H174),0,0,344,NORMAL,17,0x0000,1,3,0,0,0,17,0,14,0,0
0193,DEPART 1 B1(H174),1,1,1014,NORMAL,15,0x0000,3,1,0,0,0,19,0,14,0,0
0193,DEPART 1 B1(H174),2,2,1014,NORMAL,16,0x0000,3,2,0,0,0,5,0,14,0,0
0193,DEPART 1 B1(H174),3,3,1014,NORMAL,17,0x0000,3,3,0,0,0,5,0,17,0,0
0193,DEPART 1 B1(H174),4,4,344,NORMAL,4,0x0000,2,1,0,0,1,5,0,16,0,0
0193,DEPART 1 B1(H174),5,5,253,NORMAL,0,0x0000,0,0,0,0,0,6,0,18,0,0
0193,DEPART 1 B1(H174),6,6,253,NORMAL,0,0x0000,0,0,0,0,0,3,0,14,0,0
0193,DEPART 1 B1(H174),7,7,253,NORMAL,0,0x0000,0,0,0,0,0,19,0,16,0,0
0193,DEPART 1 B1(H174),8,8,257,NORMAL,0,0x01C1,0,0,0,0,0,26,0,8,0,0
0193,DEPART 1 B1(H174),9,9,349,NORMAL,0,0x0000,0,0,0,0,0,19,0,15,0,0
0193,DEPART 1 B1(H174),10,10,349,NORMAL,0,0x0000,0,0,0,0,0,20,0,15,0,0
0193,DEPART 1 B1(H174),11,11,349,NORMAL,0,0x0000,0,0,0,0,0,20,0,16,0,0
0193,DEPART 1 B1(H174),12,12,349,NORMAL,0,0x0000,0,0,0,0,0,3,0,13,0,0
0193,DEPART 1 B1(H174),13,13,349,NORMAL,0,0x0000,0,0,0,0,0,4,0,13,0,0
0193,DEPART 1 B1(H174),14,14,349,NORMAL,0,0x0000,0,0,0,0,0,4,0,14,0,0
0193,DEPART 1 B1(H174),15,15,349,NORMAL,0,0x0000,0,0,0,0,0,6,0,17,0,0
0193,DEPART 1 B1(H174),16,16,349,NORMAL,0,0x0000,0,0,0,0,0,7,0,17,0,0
0193,DEPART 1 B1(H174),17,17,349,NORMAL,0,0x0000,0,0,0,0,0,7,0,18,0,0
0193,DEPART 1 B1(H174),18,18,87,NORMAL,0,0x0443,7223,0,0,0,0,27,0,3,0,0
0193,DEPART 1 B1(H174),19,19,87,NORMAL,0,0x0442,7019,0,0,0,0,12,0,4,0,0
0193,DEPART 1 B1(H174),20,20,87,NORMAL,0,0x0444,7038,0,0,0,0,17,0,23,0,0
0193,DEPART 1 B1(H174),21,21,87,NORMAL,0,0x0445,7002,0,0,0,0,24,0,22,0,0
0194,,0,0,222,TRAINER,15,0x01B7,3192,1,1,0,0,17,0,4,0,0
0194,,1,1,222,TRAINER,15,0x01B7,3227,1,3,0,0,3,0,4,0,0
0194,,2,2,222,TRAINER,17,0x01B7,3194,3,4,0,0,19,0,9,0,0
0194,,3,3,221,TRAINER,15,0x01B7,3198,1,2,0,0,24,0,15,0,0
0194,,4,4,218,TRAINER,16,0x01B7,3282,2,4,0,0,5,0,9,0,0
0194,,5,5,218,TRAINER,17,0x01B7,3013,3,3,0,0,7,0,15,0,0
0194,,6,6,252,NORMAL,0,0x0000,0,0,0,0,0,0,0,8,0,0
0194,,7,7,251,NORMAL,0,0x0000,0,0,0,0,0,6,0,8,0,0
0194,,8,8,252,NORMAL,0,0x0000,0,0,0,0,0,12,0,8,0,0
0194,,9,9,251,NORMAL,0,0x0000,0,0,0,0,0,18,0,8,0,0
0194,,10,10,254,NORMAL,0,0x0000,0,0,0,0,0,6,0,10,0,0
0194,,11,11,255,NORMAL,0,0x0000,0,0,0,0,0,6,0,12,0,0
0194,,12,12,254,NORMAL,0,0x0000,0,0,0,0,0,12,0,8,0,0
0194,,13,13,255,NORMAL,0,0x0000,0,0,0,0,0,12,0,14,0,0
0194,,14,14,252,NORMAL,0,0x0000,0,0,0,0,0,0,0,14,0,0
0194,,15,15,251,NORMAL,0,0x0000,0,0,0,0,0,6,0,14,0,0
0194,,16,16,252,NORMAL,0,0x0000,0,0,0,0,0,6,0,14,0,0
0194,,17,17,251,NORMAL,0,0x0000,0,0,0,0,0,12,0,14,0,0
0194,,18,18,252,NORMAL,0,0x0000,0,0,0,0,0,12,0,14,0,0
0194,,19,19,251,NORMAL,0,0x0000,0,0,0,0,0,18,0,14,0,0
0194,,20,20,254,NORMAL,0,0x0000,0,0,0,0,0,6,0,14,0,0
0194,,21,21,255,NORMAL,0,0x0000,0,0,0,0,0,6,0,20,0,0
0194,,22,22,254,NORMAL,0,0x0000,0,0,0,0,0,12,0,14,0,0
0194,,23,23,255,NORMAL,0,0x0000,0,0,0,0,0,12,0,20,0,0
0194,,24,24,254,NORMAL,0,0x0000,0,0,0,0,0,18,0,16,0,0
0194,,25,25,255,NORMAL,0,0x0000,0,0,0,0,0,18,0,18,0,0
0194,,26,26,252,NORMAL,0,0x0000,0,0,0,0,0,20,0,14,0,0
0194,,27,27,251,NORMAL,0,0x0000,0,0,0,0,0,22,0,14,0,0
0194,,28,28,148,NORMAL,0,0x0000,0,0,0,0,0,29,0,29,0,0
0194,,29,29,349,NORMAL,0,0x0000,0,0,0,0,0,1,0,14,0,0
0194,,30,30,349,NORMAL,0,0x0000,0,0,0,0,0,13,0,8,0,0
0194,,31,31,349,NORMAL,0,0x0000,0,0,0,0,0,1,0,8,0,0
0194,,32,32,349,NORMAL,0,0x0000,0,0,0,0,0,7,0,14,0,0
0194,,33,33,349,NORMAL,0,0x0000,0,0,0,0,0,13,0,14,0,0
0194,,34,34,349,NORMAL,0,0x0000,0,0,0,0,0,21,0,14,0,0
0194,,35,35,87,NORMAL,0,0x0447,7027,0,0,0,0,7,0,4,0,0
0194,,36,36,87,NORMAL,0,0x0448,7228,0,0,0,0,1,0,15,0,0
0195,,0,0,222,TRAINER,16,0x01B7,3195,2,3,0,0,16,0,20,0,0
0195,,1,1,222,TRAINER,44,0x01B7,3196,1,3,4,3,24,0,11,0,0
0195,,2,2,222,TRAINER,17,0x01B7,3226,3,3,0,0,17,0,5,0,0
0195,,3,3,341,NORMAL,0,0x01B8,2,1,0,0,0,20,0,13,0,0
0195,,4,4,87,NORMAL,0,0x0436,7409,0,0,0,0,21,0,15,0,0
0195,,5,5,87,NORMAL,0,0x0437,7039,0,0,0,0,28,0,23,0,0
